"","logFC","logCPM","PValue","FDR"
"10128",-7.1066391957386,14.3418895291241,1.23439971442567e-67,8.83007262385828e-65
"2746",4.68763956145637,8.37022289953668,5.75235220026157e-67,3.96789037128043e-64
"10883",-4.72557686128603,8.92474528988809,2.12538649122078e-66,1.41550740315304e-63
"7373",13.7965479484987,3.14764412800557,4.14915992359592e-66,2.67122915881105e-63
"15142",9.25772449866219,3.25976232847731,2.37062567444897e-62,1.47697626697766e-59
"10127",-7.34016762834026,12.4584935177838,6.8496492484814e-62,4.02511908766143e-59
"10125",-7.35751561782965,11.3813309981184,6.87733923023854e-62,4.02511908766143e-59
"10121",-7.27426102553462,12.1390494936485,1.13668485735386e-61,6.45703862792132e-59
"5264",-4.16698187862053,11.4456980807266,1.57215107879342e-61,8.67557883880458e-59
"10118",-7.32402548697561,12.2979637980407,2.52727569968101e-60,1.35588341287886e-57
"10136",-7.3104557570668,12.1839462018553,3.67506538066975e-60,1.91838412870961e-57
"10124",-7.28852666955435,13.2878516860328,5.69918073407806e-59,2.89668359731536e-56
"18057",7.71497788938462,3.26350289899049,3.86804120346411e-58,1.91557302060784e-55
"10133",-7.19195576104418,4.86258242471632,5.22658452124188e-58,2.52365633608164e-55
"7419",7.35808911660624,3.32302103446578,3.83581979320832e-57,1.80695179234209e-54
"4460",6.41344358826024,3.59822736961978,1.96124712501223e-56,9.01893499344908e-54
"15977",7.89190421403224,6.10724821789888,2.99313086522172e-56,1.34440301234633e-53
"16265",13.2471571560728,2.59967481297069,3.02147458329257e-55,1.32629000231165e-52
"5192",5.37529687244518,6.64937114031723,3.81178841622125e-55,1.63601958824216e-52
"4030",-4.8566298311961,6.91484834240518,1.57576480641797e-54,6.61615684155581e-52
"10122",-7.1761181563072,12.6197014437734,3.37809833264438e-54,1.38818279141901e-51
"9222",5.51164783389089,7.78104445042734,5.73616883835507e-54,2.30809093633312e-51
"1185",5.80204565805243,3.6530229288794,6.6756275796322e-54,2.63128716475543e-51
"14997",7.30845455519374,3.01122189208729,2.53453936454927e-53,9.79041865738091e-51
"1921",5.70284828858343,4.06316265431251,1.84913646286272e-52,7.00278855759424e-50
"1137",6.6517398090323,3.20716576275939,9.91476102202111e-52,3.68257104575607e-49
"10123",-7.20955117157754,12.6763331374248,8.57755054443359e-51,3.12578889085265e-48
"4029",-4.04272782989325,7.71722147742943,1.11360814977999e-50,3.98300514904645e-48
"3522",8.17608172077981,2.89505647720164,2.38502516548996e-50,8.37534109932238e-48
"10126",-7.26802115078124,10.1257909100049,4.05470123192699e-50,1.39843749273996e-47
"14196",8.66882280753407,2.13471575711414,4.49795138197429e-50,1.5240953156395e-47
"10135",-7.34236752567143,12.2574144574227,2.35035014211339e-49,7.82666597323758e-47
"1607",8.30456476390863,3.02418766311679,2.73901088985046e-49,8.96631463162234e-47
"2936",8.92583219482711,2.36635325414052,3.03322967867631e-49,9.76396633565906e-47
"4424",-3.86099602086074,5.68925816719767,4.80398520310375e-49,1.52105197070075e-46
"3101",-3.4379528596488,8.63294601809076,1.79807663709161e-48,5.60129873690118e-46
"10315",4.73413700602445,6.70358546345658,3.38239178315081e-48,1.03694468094881e-45
"3521",5.77837343070023,3.27543803657127,5.30456670481595e-48,1.60081877088774e-45
"472",9.6409244806111,2.15706287858343,7.27079013688622e-48,2.16043139544339e-45
"7057",4.01740793705428,5.4828661743198,1.24648820253789e-47,3.64767774906316e-45
"8001",6.31442726542933,4.12179545571444,4.53668664067555e-47,1.30778456385086e-44
"14423",3.91980556616065,6.74243714709819,5.59105295011323e-47,1.58802348056598e-44
"10207",5.56578377435622,3.19268344668796,7.33103102685892e-46,2.05205120656164e-43
"15953",5.46336876288195,3.15209761448114,1.39837384724336e-45,3.85831321223689e-43
"7008",12.5687379815885,1.91140677689246,2.43455352882221e-45,6.62267138812283e-43
"14187",4.7545956903696,4.51275024299332,3.36053513326363e-45,8.98033945052964e-43
"5683",12.4443972045363,1.78577463176812,3.39424655632527e-45,8.98033945052964e-43
"12370",12.4374938626449,1.77759787469492,5.13553020476819e-45,1.3403733834445e-42
"4221",4.20068397860954,5.99189049755708,5.2207318163673e-45,1.34444285735091e-42
"16126",8.04449416397306,2.44808306027747,6.49916856056109e-45,1.65164396814049e-42
"796",5.5502482373973,3.32889458852481,1.18620201508204e-44,2.97168918637861e-42
"8372",5.65661041386974,3.85708199002529,1.20012300164405e-44,2.97168918637861e-42
"4997",4.72911881574602,5.1377515237792,1.82960640886226e-44,4.47304027604628e-42
"14977",-3.47992180629624,7.44889424978243,4.17336723613229e-44,1.00755518498324e-41
"6857",3.41870823735329,6.31635625774353,5.22702310972004e-44,1.24635462149547e-41
"5188",5.27666341331781,3.16086202314925,1.22172454983333e-43,2.87760828725376e-41
"7000",5.62565425929736,3.93810964126928,1.32405090898048e-43,3.08105051277698e-41
"3728",9.34576496137897,1.8589187260168,1.63106994327984e-43,3.75029581958414e-41
"15211",12.2657862182398,1.60368549607501,2.59244960985635e-43,5.89065550173712e-41
"14801",12.4656275915865,1.80638671942686,6.25960904419926e-43,1.40579173348447e-40
"15946",5.26369859283415,3.61752013858608,1.29457771607985e-42,2.87396252969726e-40
"17060",6.92124527611631,3.01201294953034,3.22441464144715e-42,7.07685731646707e-40
"1063",8.49541693832917,2.51343315209129,4.64957012901162e-42,1.00900896035652e-39
"6733",9.25200926838963,1.76361025916684,5.20300698458762e-42,1.1165652988925e-39
"3719",8.32530872304951,1.7572111164525,4.68328391166964e-40,9.93988411758103e-38
"17364",5.13331502910864,3.30591369387517,5.66006587813246e-40,1.18824469967663e-37
"5946",12.0118899021318,1.34599183401729,6.85370241298253e-40,1.42335923015424e-37
"10045",3.04852912570979,8.48787232428717,7.33983926458665e-40,1.50810271868326e-37
"16408",11.9575218667573,1.29364939525107,1.33387455335692e-39,2.71183717089849e-37
"2449",5.43592231237101,5.46309167770305,2.96811389731394e-39,5.97147414715849e-37
"9488",-3.19509575666982,7.59689590433569,1.03004874453649e-38,2.05096509814204e-36
"726",-2.94405673616127,9.66217689055243,1.14447290425864e-38,2.25554588498483e-36
"7027",5.02150590180807,3.21141860317604,1.58327061565668e-38,3.08881703745386e-36
"12981",4.10041343007663,4.1854744311435,1.75915118010616e-38,3.39762458925703e-36
"18579",5.89259961999049,3.37293481855348,4.66830358859224e-38,8.92709064456143e-36
"3616",8.29349216905478,1.72391125410836,6.03547192446081e-38,1.14283436028467e-35
"9547",11.854950066238,1.18908418848696,6.6009241641509e-38,1.23776941074185e-35
"1116",-3.40475457657825,6.01822609343945,1.05820276850385e-37,1.9652046414311e-35
"13001",3.47005520689687,5.24653116751286,4.85027539621613e-37,8.92173514309698e-35
"7148",3.79473276974921,7.21121334373102,1.04288627934714e-36,1.90021750936894e-34
"3110",-2.96302585241554,8.72806012418404,1.8961582998571e-36,3.4226543367701e-34
"16681",3.85262485721273,4.66348436491922,3.47212536735075e-36,6.2093175319456e-34
"12883",5.87864638639014,2.67814448530526,5.52426614908511e-36,9.78859416545227e-34
"15608",4.74059609489512,3.93959097397351,5.92888179201118e-36,1.0410038448264e-33
"14804",7.40637489664642,2.38048344790126,1.00142769837549e-35,1.74248419517336e-33
"1805",7.6824340244696,2.25840012421105,2.78851395244194e-35,4.80869272120212e-33
"8658",7.10116838737266,2.07305562031068,3.31851276894199e-35,5.67201377162351e-33
"8471",-3.50423913459403,6.8649689996552,4.11909638321178e-35,6.9786164513467e-33
"18457",4.8017295993474,2.71680458610418,8.83752722748854e-35,1.48424348584099e-32
"7005",11.5848706219033,0.930559801485402,2.93486762129307e-34,4.88655458945295e-32
"9596",4.16991752499656,4.24883792646008,7.21516346812221e-34,1.19105698481464e-31
"1781",5.84005616384537,3.12461525120868,7.43797466256222e-34,1.21743256468413e-31
"8169",3.40953099610859,5.87424857994495,1.12498493177127e-33,1.81280855137651e-31
"13645",6.24380870015086,1.6302282185025,1.12631783247997e-33,1.81280855137651e-31
"7319",-3.52380519124935,9.54941104120308,1.7314360899193e-33,2.76371542485135e-31
"18655",4.90828185792934,4.93096901776101,1.89964363072469e-33,3.00735385932924e-31
"4048",-4.37355741917921,6.39403974436736,8.43715495819286e-33,1.32483911270355e-30
"1582",3.86235216309019,3.61928582342281,9.9071756728277e-33,1.54312250762092e-30
"14677",3.77218421242311,6.09313105380762,1.56677186359194e-32,2.42085054187318e-30
"1774",4.09752022119389,5.94736532624086,2.51472659871763e-32,3.85471662917717e-30
"1712",6.56413537378791,2.11511861694409,2.8388275425707e-32,4.31725316198508e-30
"7272",5.07413293904781,2.60089512515503,5.23708568368351e-32,7.90227131989557e-30
"17207",5.4859104553871,2.08597572406923,5.72085499179766e-32,8.56531731097519e-30
"7423",6.59499885460854,2.24213384458237,5.96392714649753e-32,8.86056068518871e-30
"7856",11.5286893490481,0.856299029113563,7.21885951830547e-32,1.06431337966833e-29
"7697",5.78766439637723,2.11233119156914,1.14160764772886e-31,1.67037955365419e-29
"3141",4.10501958189489,3.54956726194655,2.07862537415341e-31,3.01853913356383e-29
"2111",6.33637466458348,1.3022336285991,2.37320737302473e-31,3.42060650765669e-29
"14130",6.34038992850294,2.18482520264065,2.9103309552152e-31,4.16371348659454e-29
"10225",5.01694406747406,4.64545746723954,3.31299427954051e-31,4.70493908198863e-29
"4713",3.94243748206298,4.98435748727662,4.45968456592418e-31,6.28717866469048e-29
"9252",4.03563067804455,4.03279616299102,4.9169400705796e-31,6.88157829878076e-29
"4817",3.94715239644849,3.54333129761779,5.45953664507891e-31,7.58600652971612e-29
"3272",6.94267348472258,1.1460312418569,8.95244607530218e-31,1.23505388213133e-28
"15334",-2.80492938179314,6.93953816937656,9.53710996978609e-31,1.3063811486273e-28
"1336",6.52783031433149,1.7328749560575,1.04164130043322e-30,1.41677887863149e-28
"7320",-3.9964907193371,6.16019648868184,1.15234973488638e-30,1.55639739717452e-28
"12290",4.75535748963926,4.97154891611385,1.56804638803906e-30,2.10314221795739e-28
"5629",-6.05117983280581,3.24008664516713,1.67827709145009e-30,2.23546508581152e-28
"18067",-3.10702807097121,4.75878310896651,1.77220539834838e-30,2.3444092509384e-28
"3109",-2.54913614873568,10.5212113822296,1.86313663725621e-30,2.44793340217459e-28
"8280",11.1678042266093,0.492400318410039,2.07375868370446e-30,2.69477272539002e-28
"515",6.92274208083241,1.64858633334694,2.07891237487374e-30,2.69477272539002e-28
"14993",4.2668218509236,4.89199860070585,2.3765959372196e-30,3.0454811178317e-28
"2736",5.61888210193704,4.03754211726174,2.38100677639322e-30,3.0454811178317e-28
"15197",-3.90809168218487,4.98531864438469,2.96726723478581e-30,3.77038153767455e-28
"2992",3.26659084373167,5.16187339981505,3.07151502898185e-30,3.87733603070297e-28
"4603",5.91484068487813,1.64649143284735,5.62337910958398e-30,7.05259377418864e-28
"7578",3.30128738231454,5.84234406934088,7.20684823385276e-30,8.98019785733112e-28
"4226",4.2850807592147,3.53888786471163,7.9728094561828e-30,9.8709513997894e-28
"16024",5.01281818169404,3.44186923624378,9.39050785956122e-30,1.15521190318195e-27
"10192",8.15208057736042,0.648987265923332,9.98780345652748e-30,1.22091415164159e-27
"1901",5.18507165650788,1.81995723613606,1.05704158102828e-29,1.28400635823774e-27
"16264",11.3646478532401,0.705961597734017,1.94636394572644e-29,2.34950457798502e-27
"18656",4.81975501801129,5.25799788104466,2.34166243575185e-29,2.80912225367151e-27
"13774",3.18380977233264,4.31755126145569,2.58431999748409e-29,3.08108373033381e-27
"17323",4.64781773680576,4.13309358764747,2.64299982897002e-29,3.13171157648631e-27
"15736",7.72946631216842,1.15597953096978,3.6968192897943e-29,4.35368096116385e-27
"18654",5.0290564187906,5.31940102482155,5.50473738007698e-29,6.44354531871556e-27
"2925",4.19366183849026,3.36759411943441,5.93700440863378e-29,6.9076688643586e-27
"7657",10.9202759728025,0.234572752886287,6.02833317327701e-29,6.97192975501031e-27
"4964",11.2914118404227,0.624681747993589,6.23752092213003e-29,7.17092137440592e-27
"7831",5.39657218064184,4.84218284519461,7.97173729381239e-29,9.11042213566228e-27
"3839",5.84087499856484,0.960202000974253,1.10242344832254e-28,1.25248273417068e-26
"4013",5.57391191264639,2.96577077204126,1.27079936335472e-28,1.43533443882065e-26
"4047",-2.7833848483405,6.84444896957036,1.4854234269381e-28,1.66799232952804e-26
"15331",-3.32112142644622,5.7638352930931,1.52437984330919e-28,1.70184232911408e-26
"302",5.64721831788676,2.11933125671157,1.57872504009229e-28,1.75238479450244e-26
"7921",4.96202167657863,2.39923729524347,1.87780136059603e-28,2.07244888448867e-26
"16293",4.50083779458329,2.85512636362452,2.02946192773563e-28,2.22710384501625e-26
"15962",4.88755299588472,2.76963025911957,3.08690064853877e-28,3.36838413140552e-26
"8033",3.99362671193759,3.94805855719698,3.18747906012254e-28,3.45859385209027e-26
"16443",4.02611911091354,5.88899442839517,3.75661569914899e-28,4.05336735270188e-26
"850",4.53049766623874,3.48186799477781,5.37456408268249e-28,5.74687409443828e-26
"3901",4.50464110658239,2.62819888570726,5.3856488096372e-28,5.74687409443828e-26
"7803",3.88188301590235,4.77059442234915,5.98734026678419e-28,6.35381812706978e-26
"7029",5.61396691912515,2.17067459169907,7.03343049506935e-28,7.42315172577975e-26
"9698",-2.69412273521721,6.16832043495657,9.59885466085136e-28,1.00756673325915e-25
"7287",4.10236154840238,2.85010304564716,1.02901780905203e-27,1.07429459265032e-25
"15586",7.35587945724301,0.785476875344942,1.45213736959592e-27,1.50788070733202e-25
"3509",4.9253302847481,1.9558180933857,2.62460885642655e-27,2.7107858531028e-25
"16121",5.94734884353464,1.92555718521317,3.28968539497468e-27,3.37962679353942e-25
"9534",10.7512518287563,0.0615178607979695,3.31813658367143e-27,3.39081957550423e-25
"9711",5.33533652618311,0.958907854690795,3.98613595642109e-27,4.05201209801668e-25
"12",3.57989602699879,5.11060863805324,4.42151615167244e-27,4.47105565201055e-25
"16105",3.611211503222,3.29315722407657,4.5462677440382e-27,4.57326120876842e-25
"2726",5.23045473331597,2.34972768606825,4.66720911180747e-27,4.67059465209583e-25
"8907",-5.20296356901993,1.65302108974115,8.6153428272006e-27,8.57715110126559e-25
"2347",3.64100091417886,3.69464924055556,1.42824409798541e-26,1.41462084658924e-24
"2551",3.02584146399015,4.40859232588031,1.55556490281603e-26,1.53286635372392e-24
"5336",5.67883844699634,1.81227337146751,2.08762384874314e-26,2.04671913779822e-24
"15971",2.89045230966439,6.94177786614394,2.7219098972583e-26,2.65509938159832e-24
"16272",6.50472203534231,0.502243442494591,3.21571328690066e-26,3.11695582918558e-24
"14023",2.97750112992656,4.45931926892637,3.22766472940415e-26,3.11695582918558e-24
"18321",10.6763986356586,-0.0133847888914248,3.40029424077351e-26,3.26732751076117e-24
"6018",3.17825028034436,3.93004840377214,4.10921486754372e-26,3.92897900751185e-24
"9197",3.88107550270738,2.64568075612553,4.33298977321662e-26,4.1225302699461e-24
"4653",6.48565497514785,0.876432184538761,5.17045599789108e-26,4.89520525212099e-24
"16270",-5.19242119063422,1.29567951566654,8.21591739635833e-26,7.74059651674463e-24
"1216",4.03492847770789,3.31861611984141,8.3825699456512e-26,7.85926970535472e-24
"12360",4.64452793312226,5.59786378659843,1.09665787024761e-25,1.02322947371799e-23
"3264",4.95015866562858,1.79233733900609,1.19185225302717e-25,1.10670357764263e-23
"1375",4.58083499518235,2.96217409073657,1.34453459914544e-25,1.24250436592799e-23
"6973",4.55329777833821,2.83952178831821,2.29128045479092e-25,2.10732336684914e-23
"8971",7.1046153350683,2.09014977337045,2.79321187134249e-25,2.55678171009995e-23
"4620",7.67209976223632,0.163273357718951,2.8943922877002e-25,2.63690059644536e-23
"16707",4.42078047863276,3.53488319678443,3.08494754135073e-25,2.7973087705938e-23
"7915",5.95647137855966,1.45171228430025,3.14482652818434e-25,2.8382794189417e-23
"1051",3.76493705111744,4.07400587842047,4.5688157724014e-25,4.10428408503073e-23
"5447",4.61417548855678,2.36231240462952,5.07815822825521e-25,4.54071981576487e-23
"10066",3.37940490765613,3.88365259130208,6.07034302323368e-25,5.4028850299878e-23
"12380",-2.50951067101763,6.9358300575036,6.16846672909004e-25,5.46503515622225e-23
"14578",2.91466471621023,4.97451823578762,6.33010389953568e-25,5.58263135687818e-23
"13944",3.8584202588511,3.89374717174045,7.42488012366821e-25,6.51836975947854e-23
"6735",-2.78414948027848,6.6766051888555,7.94101872066658e-25,6.93994731090291e-23
"14135",-2.37964073785598,7.04186199989972,8.66438283567442e-25,7.53801306703675e-23
"4001",-2.53957599791879,9.13645428896887,8.79718202362576e-25,7.61922751588824e-23
"16195",2.93963519851306,5.24622258947623,9.3465516365803e-25,8.05889724593357e-23
"9519",3.27980305550587,4.43102581734543,9.61612524955689e-25,8.23704463858761e-23
"8672",10.3884570345479,-0.308366168834772,9.63845960609299e-25,8.23704463858761e-23
"7587",4.02745185177838,3.08071543985418,9.97736260835751e-25,8.48910931356022e-23
"3047",5.04033215818581,1.41369144550221,1.06876375417005e-24,9.05355401229841e-23
"1365",-2.61950573643651,8.32461418668018,1.14164333989362e-24,9.62868972345216e-23
"17215",8.09098101853403,0.60187552839547,1.41706250593866e-24,1.18996283650867e-22
"7756",-4.07319985178796,5.14160180997728,1.4631944515347e-24,1.22338258168577e-22
"3334",-5.20085128301797,2.24612148381598,1.6381873700691e-24,1.36379098558252e-22
"8502",4.07699980336777,3.78315698656257,2.06239604379247e-24,1.70957584505613e-22
"17483",7.54855485006306,0.0393678176753638,2.09723639479463e-24,1.72944343872066e-22
"16268",10.4646609566731,-0.229427779541887,2.10427259034563e-24,1.72944343872066e-22
"14180",3.49540273674403,6.0160990679145,2.13797934989844e-24,1.74970055779401e-22
"17380",3.62321444648384,3.42961312807823,2.42606113725405e-24,1.97708627868881e-22
"14983",3.45775621508001,4.54829779715438,2.62796812016835e-24,2.13262925516519e-22
"7658",6.53987589389619,0.520649794936269,2.68011041556308e-24,2.16584320360608e-22
"14624",4.15524448205144,2.71895076604358,2.91045195970817e-24,2.34218621457515e-22
"10988",2.5397225435537,5.89992534760616,4.87943749955125e-24,3.91043385337481e-22
"18050",6.05911377875773,0.478923622388847,4.9823496234345e-24,3.97640911681876e-22
"9520",3.23727255106458,4.88760978780135,5.64403247192254e-24,4.48596062397992e-22
"13908",4.54529194781623,4.64491643958234,6.8129688461416e-24,5.39285574976962e-22
"12751",5.2694098802542,1.28252530506205,8.0723991448604e-24,6.36368641158505e-22
"14979",-6.16656457222228,0.287967657198518,9.82149528473214e-24,7.71107154184214e-22
"16384",-2.52713067785447,7.05744668946826,1.03980656007677e-23,8.13069793575819e-22
"6089",6.60998325335186,0.0246878735038908,1.24073866080501e-23,9.66275261886615e-22
"13347",3.23056952472133,3.54850074126956,1.28009423238449e-23,9.92921285312207e-22
"14921",4.36931022905798,5.158950340095,1.38308491458326e-23,1.06851608161044e-21
"6164",6.42730550933627,2.00437245552824,1.38993448017525e-23,1.06952966335079e-21
"991",-2.29451964257984,7.57164462060595,1.43150381141357e-23,1.09714542117626e-21
"4632",3.01222124954568,4.74399638478701,1.71923589152672e-23,1.31246332051174e-21
"10458",3.68576654645967,2.88803625121254,1.79813725746731e-23,1.36729224372927e-21
"14182",3.08157993593985,3.56561276216434,2.35281325231638e-23,1.78204843746034e-21
"14287",3.82665581139643,5.7626731233454,2.47225855277404e-23,1.86520319094835e-21
"371",7.72140264910487,0.212665336189059,3.3392226935809e-23,2.50948432310589e-21
"322",3.38937422727688,3.83020612864929,3.47816815932923e-23,2.60377286160018e-21
"1497",3.4082680570169,4.77613953357984,3.52786401395042e-23,2.62854836607969e-21
"753",10.1913512954301,-0.50978858006371,3.53848283722026e-23,2.62854836607969e-21
"17669",2.49751442093202,7.65773070724926,3.9535289265979e-23,2.92561140568245e-21
"5956",-2.43719136911608,6.37923158878788,4.289520016824e-23,3.1621293742343e-21
"2743",3.48003892752715,3.40331120908185,4.59072839236046e-23,3.37130525361407e-21
"5855",4.54410156055913,2.09188416268642,4.74796995331052e-23,3.47357165447876e-21
"18690",7.74489563757804,0.265508969502585,5.25422583942485e-23,3.82943840991138e-21
"5838",4.7377078354121,4.42271225913208,7.91339309841765e-23,5.74583737980596e-21
"8034",2.43192769089777,6.10961953311782,8.05880279386459e-23,5.82950251538205e-21
"13705",7.17457704245323,0.605691147372235,8.72961287432058e-23,6.29118444233685e-21
"13479",3.41288497264891,3.21612848635053,9.24661816772578e-23,6.63900309633664e-21
"8029",3.69319272039466,2.66388157551953,1.15160785686522e-22,8.23783486944256e-21
"2881",2.48257985866995,5.98704259678522,1.18526611483954e-22,8.4473172479745e-21
"886",-2.59556044246877,5.12716511383243,1.20701977999089e-22,8.57072795247941e-21
"3322",4.77876679227637,4.49772766281532,1.47280245550024e-22,1.0419672756605e-20
"10499",5.39730928494187,3.26402269098206,1.56699483016304e-22,1.10378968849717e-20
"17436",10.2394031363788,-0.459091169852558,1.57161729489864e-22,1.10378968849717e-20
"3275",2.62047376738682,4.76005236667766,1.63436409712502e-22,1.14369957144466e-20
"16206",3.76304718374988,2.65260873213683,1.6437809269878e-22,1.14613663623979e-20
"4673",5.39136062496478,1.6159667401824,1.71619222489639e-22,1.19232146157011e-20
"4046",-2.70310974667531,6.32519061271297,1.74505394099987e-22,1.20802766367282e-20
"14317",4.19938882808869,3.66164829706118,1.84824336036103e-22,1.27489186650046e-20
"16134",6.77220742615977,4.26592746696339,1.87211547436087e-22,1.28676292782227e-20
"4770",3.52427800021903,3.84105142381686,1.98830351599068e-22,1.36177638680298e-20
"16234",2.3520139316119,6.35152161803218,2.82278478987891e-22,1.92647581030817e-20
"4902",2.60769285605898,5.1361251615541,2.92057383268062e-22,1.98619588043639e-20
"10918",3.70503758664985,3.26372794795507,3.01561309628675e-22,2.03895318625472e-20
"2301",4.99095018198641,4.01623220285849,3.01926380485063e-22,2.03895318625472e-20
"17431",3.68179897900845,3.4935895268925,3.29692510528478e-22,2.21870423287352e-20
"6020",3.70263607276216,2.35023987475486,3.37310222800338e-22,2.26208668165477e-20
"4356",-3.70314386735119,1.92381504425124,3.72164213462665e-22,2.48719017952177e-20
"14050",2.82013768835781,5.02181612724346,3.93756118450009e-22,2.62241574887706e-20
"2240",2.25604800151295,5.39019831714636,4.62764944650181e-22,3.07142341614213e-20
"9124",5.63120936823337,3.39515850972982,5.55506707045604e-22,3.67433443146534e-20
"2834",-3.64389868443004,4.74776559793572,6.64722711995322e-22,4.38172507149408e-20
"3100",-2.10917753751834,7.13914910357198,7.18530265123123e-22,4.72030392537006e-20
"18437",2.73143059394209,4.42085599242489,7.82829334505879e-22,5.12527653106662e-20
"825",2.71059849092487,5.96531633826482,9.43233226423583e-22,6.15459680241388e-20
"15667",3.1952683227334,4.01834207954266,9.90921366645177e-22,6.44399167521378e-20
"3640",5.9304481368584,-0.0822263016250298,1.0467959498722e-21,6.78450234088313e-20
"14693",-2.37538626647559,11.1479322972776,1.09743260775398e-21,7.08890079804697e-20
"15178",4.69362657011199,0.812299320171485,1.16921681066988e-21,7.52741782709269e-20
"8941",9.99755733231523,-0.701996733690431,1.19119774240157e-21,7.6434528892837e-20
"3662",4.28000127031266,3.84428055583733,1.19997200194653e-21,7.67425802834283e-20
"2727",5.52280043764255,3.57461113274206,1.33810596627455e-21,8.529431891956e-20
"17236",6.84480755103702,0.838644449222067,1.37877178862746e-21,8.75973629129957e-20
"8646",-6.03368125568071,-0.154117788175827,1.4132431783569e-21,8.94930450714271e-20
"12915",4.91815294229593,3.30345820355755,1.5034108698761e-21,9.48917566692386e-20
"9410",4.3627836557159,2.13108690060738,1.61115150763965e-21,1.01360847617434e-19
"4193",7.29097031290868,1.30759580705914,1.6180476321634e-21,1.01464194700012e-19
"16103",7.32615498793964,-0.182310794823605,2.37411713609867e-21,1.48393845846633e-19
"15141",9.93904258706282,-0.766902632623609,2.60521046085888e-21,1.62313015616221e-19
"5917",2.79459815433867,4.90086714967603,2.72525020547591e-21,1.69245924336211e-19
"8225",4.57720522518708,6.92317605997517,3.63990363037613e-21,2.2532403434963e-19
"2719",4.47577319361558,1.31500712639289,3.84929671572532e-21,2.37524973698143e-19
"8499",3.62558496466406,2.57123788376342,3.87128741405021e-21,2.38121162786515e-19
"17385",2.42402515191457,5.58087268517049,4.11401016357786e-21,2.52247594601088e-19
"8218",4.43495544067352,2.89927534444885,5.32085078797457e-21,3.25211747211838e-19
"14668",5.11622407982224,1.34261674002361,5.70841238390617e-21,3.47798980387267e-19
"13543",4.18322528314132,3.89941199974751,5.77076222133315e-21,3.50492143216442e-19
"9610",4.90242346890568,2.16462464607452,5.91196578061693e-21,3.57942655444625e-19
"2923",4.33287595918745,2.86447198343991,7.55472162765128e-21,4.55974667238928e-19
"4339",3.71997299230964,2.86331525031326,9.31462408446527e-21,5.60444391175583e-19
"7393",3.24245530538645,6.26410537125956,1.00849931789443e-20,6.04911671609101e-19
"9493",3.76304404765733,2.60427747874251,1.16153532556545e-20,6.94547779503751e-19
"8274",4.71635008590757,1.51235149208994,1.25228734276726e-20,7.46502399327375e-19
"4088",5.20237119435414,3.38425943489323,1.26591974724745e-20,7.52306892256533e-19
"3342",4.14557064407445,3.82753763879956,1.37956515190519e-20,8.17328875579657e-19
"2679",5.41221501432964,-0.0536128847616774,1.46122522189884e-20,8.63061282438967e-19
"6047",5.53451221905716,1.72212490225365,1.49699769905399e-20,8.81494315839292e-19
"7796",3.94477174223724,2.58020587500673,1.62061887233439e-20,9.51387018245179e-19
"3515",3.73923357185486,7.31052564539679,1.71976519916459e-20,1.00653166838378e-18
