atID,wthp6,wtlp6,wthp5,wtlp5,wtal,wtfe,s1hp6,s1lp6,s1hp5,s1lp5,s1al,s1fe
AT5G38910,0.1526237845,0.0163003015,0.0,0.024244641,30.408667505,20.086631005,0.051282398,0.0502018075,0.33857716000000004,0.1188278125,28.11062414,7.367150128
AT1G70130,0.025499116,0.0282842455,0.067437013,0.121223205,0.2517957895,0.210559313,0.285839816,0.0502018075,0.05487116,0.023935356,5.076891981999999,0.3890580295
AT2G08820,0.025499116,2.2292808065000003,0.0201523755,0.2350566155,1.536963207,0.07052866399999999,0.025641199,4.1784298585,0.1074047695,0.965219209,4.668821382,0.143146997
AT2G23830,0.050998232,0.048900905,0.0201523755,0.0235056615,0.5953823675000001,2.7820657090000003,0.0,0.0436256285,0.085813065,0.4471310545,8.6684613245,2.4929257055000003
AT4G21380,0.050998232,0.0608848485,0.14185391249999998,0.0235056615,0.34173470799999994,2.0088171025,0.271558495,0.0251009035,0.1908802845,0.09319452,8.648950085,1.3412919740000002
AT2G29350,0.07649734799999999,0.0,0.0,0.0,0.274280519,4.0001806675,0.080710223,0.0,0.0,0.0940434885,11.460276355,12.925260055
AT3G46080,0.28030482,0.319759417,0.26974805150000003,1.00866819,8.6716981515,5.2496093255,0.16331375950000002,0.1111483495,0.33390206,3.8995731460000003,46.950297765,11.574665832
AT2G43000,0.916546348,0.6654169795,1.4239444425,2.054001991,27.57718115,66.041012055,1.149904386,0.3914268465,1.073493944,1.4089543905000002,151.04442849999995,45.82172267999999
AT2G43510,2.1921203285,1.3734882485000002,5.2569378680000005,12.01474345,75.97095093,340.25677185,3.180047977,1.2149414235,2.7978754045,22.66445299,259.09323915,211.6278876
AT4G15100,0.025499116,0.032600603,0.027132262,0.0,0.0,0.421118626,0.1044581095,0.0621503535,0.1144174205,0.023086388,0.0957511145,3.8498678595
AT4G25200,0.0509364135,0.0,0.08758938799999999,2.6426658730000003,7.285052395,0.115836642,0.0769235975,0.018524725,0.322214309,6.094806445,2.9553696690000004,1.6333847785
AT1G32350,0.0509364135,0.0,0.027132262,0.19321814899999998,1.3319887460000002,1.7009684219999999,0.1319926215,0.0,0.0,0.9243044895,6.981880837,4.344644241999998
AT2G38340,0.07649734799999999,0.29147517100000003,0.15502640099999998,0.3849583385,2.6333252590000003,1.3081505175,0.053175710999999994,0.11772452800000001,0.1406842255,1.3004784434999999,9.303897367000001,2.869397696
AT5G24316,0.025499116,0.0163003015,0.0,0.047011323,0.5656560694999999,0.256380631,0.027534512,0.0,0.05487116,0.0478707125,3.0487251489999996,0.5011243135
AT2G39400,0.33099395899999995,0.4381778855,0.2092909255,0.7713946365000001,6.083936467999999,30.284406155,0.830850119,0.565929361,1.493762822,1.491961293,39.10766344,23.971114475
AT1G58330,0.0254372975,0.1097857535,0.0472846375,0.0705169845,0.37592477,0.1178899995,0.0,0.112352161,0.026266805,0.32915221,2.9345042460000004,0.087113855
AT1G73220,1.401338643,2.5518821650000003,0.6565796079999999,0.9550060515,8.843076669,1.585645119,0.7843824770000001,2.7794449975,0.3671815155000001,1.4542781985,161.12499365000005,1.0175693355
AT4G37770,0.0254372975,0.1131369825,0.127894139,0.19100121,0.8120621605,0.1405439885,0.027534512,0.0872512575,0.05487116,0.37277808100000004,2.7928564794999997,0.15562321199999998
AT3G48850,0.1781229005,0.081501508,0.067437013,0.3607136975,3.5037481710000002,9.1277262215,0.267771869,0.179874882,0.05487116,0.8635350070000001,18.057034915,6.118660996999999
AT1G29920,0.5864178475,0.084852737,57.6970380365,0.0,3.3674161284999995,0.11737666050000001,1.1507695695,0.13624925300000001,1.506680618,0.047021744,0.0957511145,0.6441614864999999
AT5G17860,0.025499116,0.0163003015,0.07441689950000001,0.1917401895,2.300518079,0.9323398695,0.1082447355,0.0,0.0,0.0,0.327872913,0.056033142
AT2G29110,0.0254372975,0.0,0.094569275,0.0235056615,0.055748856500000006,0.564742651,0.24213067,0.23128050100000005,0.16695103,0.070108132,2.2893125845,0.6131905980000001
AT1G51920,0.025499116,0.0652012065,0.07441689950000001,0.096978564,0.10071831550000003,1.8852803705,0.1319926215,0.0,0.028604355,0.1616047165,2.2616079015,1.2106211915
AT5G07572,0.025499116,0.048900905,0.0,0.1697124875,2.239213614,0.1168633205,0.1025647965,0.0,0.0,0.0,0.071483518,0.056033142
AT1G70830,0.0764355295,0.0,0.201523754,0.0,6.677135146,0.093182653,0.027534512,0.130876886,0.2860435505,0.0,0.0485351925,0.304898492
AT5G12020,0.1019964635,0.1131369825,0.1488337995,0.944802021,8.6844953285,0.2095326345,0.3133743285,0.1057759825,0.367735268,7.89554471,3.8440358389999996,5.4726325010000005
AT3G14440,0.382363102,0.296756658,0.243403074,0.43049170299999995,0.8956854455,6.1407479315,0.9229202205,1.1384349005,0.8300800500000001,1.421853161,32.410154495,13.51612307
AT1G05680,0.458180446,0.64718642,1.2464038115,5.899434864500001,15.238331045,1.7524364719999999,0.6513617254999999,0.2683299505,3.5986748064999996,15.711149891500002,36.574738175,3.933588101
AT5G40000,0.12731012449999998,0.27949122699999995,0.21548352699999998,0.2622571745,1.2807036535,0.422145305,0.20891621850000003,0.1494016105,0.157600829,0.770340487,10.138751264,0.211656354
AT1G21550,0.1019346455,0.166354245,0.1209142525,0.07199494349999999,1.5135525424999998,2.4566964325,0.1319926215,0.23665286800000002,0.1074047695,0.2086264605,8.093433911,2.2067415355
AT1G14540,0.73829981,0.600215773,0.4255617375,0.8705901384999999,9.714425514,35.90438057,0.6580697944999999,0.2868546755,1.0040437300000002,2.413718878,56.88879772,9.576736158500001
AT5G61890,0.127433761,0.210938792,0.243403074,0.240229472,0.8202296634999999,0.281087977,0.212702845,0.11892834,0.0811379645,0.188935945,9.804004174500001,0.121368533
AT5G22300,0.1529946955,0.032600603,0.1821586635,0.38717527700000004,1.3139677805,2.0258243585,0.1376725605,0.0502018075,0.6607914695000001,1.3902770910000002,11.301478065,2.1008035345
AT2G40740,0.1019346455,0.032600603,0.12868142400000002,0.0,0.3867041675,1.3030171240000001,0.1576338205,0.0251009035,0.2860435505,0.26074201350000004,7.4616778615,1.1827144445
AT4G04990,1.0700355915000002,0.6208324325000001,1.902196135,3.0149198785,27.20016454,56.71707689499999,0.9533761755,0.7601604115,1.8271111295,3.2248098360000004,77.484695355,38.72893945
AT1G68620,1.249085769,0.3859257525,1.140236617,3.4983347405000003,7.322116646,75.172130475,1.1261565005,0.982457111,1.2667117785000002,3.625083394,90.364816635,86.987433935
AT3G55970,1.911011869,1.806384648,1.9587168375000004,4.643005726,8.1762740765,114.23967569999999,2.4202785695,0.932255304,0.50085309,3.8320119185,24.186876425,137.13706335
AT2G47770,0.0509364135,0.089169094,0.14185391249999998,0.3879142565,0.9884021685,0.791795881,0.273451808,0.018524725,0.1050672195,0.6019440254999999,3.612156947,3.5134493585000004
AT1G66700,2.088392947,0.845685426,1.5518385815000002,1.7711950730000001,20.21793073,60.738193485,2.2647010085,0.7296871410000001,2.1586756395,1.6936317600000002,148.04180795000005,49.220920205
AT2G25125,0.203745653,0.1467027145,0.351144838,0.647215513,3.098097103,8.1356378135,0.2164894705,0.1930272395,0.322214309,0.6574554509999999,14.23254523,6.2865407750000015
AT5G56960,0.0254372975,0.0652012065,0.027132262,0.095500605,0.370535071,1.000815176,0.10635142199999999,0.0502018075,0.10974231949999999,0.09319452,1.7730967084999998,0.19294203149999997
AT3G22910,1.196480257,1.2963030979999999,0.6611976405,1.6882571185,8.493672185,1.964022464,0.66185642,1.0219141840000001,0.670695423,10.274155124,79.828410765,9.1782660575
AT2G38240,0.1529946955,0.15772152949999999,0.054264524,0.913167585,4.8953554225,7.775740685,0.185168333,0.161350157,0.1050672195,1.7630551725,10.1941257145,7.220170221
AT1G64710,0.050998232,0.032600603,0.201523754,0.07273392299999999,3.3743954019999998,0.023680668,0.1376725605,0.0,0.2574391955,0.046172776,0.16855390350000002,1.1667347915000001
AT3G09922,0.6619879179999999,21.704013505,0.7092695630000001,1.6499718680000002,5.0708658805,0.1420840065,0.7207120705000001,43.64649114,1.0116101334999998,5.723754025,17.231381,0.15562321199999998
AT2G04050,0.0509364135,0.1131369825,0.100761877,0.798595195,3.012027834,0.2115859915,0.5962927015,0.100403615,1.6315557445000002,3.2867567835,3.1716602205,0.5041884555
AT1G23730,1.044969205,2.577271023,13.364078925,12.5376075875,16.6441860005,16.280515735,12.544276745,2.090418741,6.503401228,17.916653985,66.512825455,35.56669111
AT4G17660,0.0254372975,0.0163003015,0.0201523755,0.0235056615,0.044969459,0.0926693135,0.0,0.0621503535,0.0525336095,0.023086388,1.5961064555000002,0.0
AT3G17790,1.7578935365000001,47.473183895,3.2385511895,15.995298455,52.25399809,13.058337843,2.932237368,59.15173605,2.5170607065,19.86456451,109.14731075,19.17896293
AT1G26420,0.6874252155,0.420912455,0.4991913525,0.5472810315,7.532646716,31.10624395,1.0549128419999998,0.3872582905000001,0.6561163695000001,1.104586505,42.121566825,17.31663519
ATCG01180,0.0254372975,0.247855753,0.8867045175,0.290196713,0.4684755825,0.3073353415,0.1044581095,0.0502018075,1.5234746825,0.023086388,0.0485351925,0.087113855
AT5G55150,0.0254372975,0.089169094,0.0201523755,0.2424464105,1.506476884,0.0,0.055069024,0.0251009035,0.0,0.5780086689999999,0.2656242885,0.1088923185
AT3G51895,0.07637371100000001,0.2751748695,0.1209142525,0.31074645700000003,4.5116913545,1.3503784595,0.1082447355,0.0926236245,0.21948464,0.0957414245,0.19018295850000003,0.3641056
AT3G19270,0.0254372975,0.0163003015,0.0472846375,0.12048422550000001,0.07823358600000001,1.381245878,0.07881691,0.03704945,0.1050672195,0.0478707125,0.394079349,1.493960868
AT1G74190,0.0254372975,0.0,0.0,0.0,0.055748856500000006,0.07052866399999999,0.0,0.0,0.0,0.023935356,1.4702899365,0.056033142
AT3G19615,0.050874595,0.0,0.060457125999999986,0.14398988699999998,0.5450232095,2.9287697689999996,0.055069024,0.0872512575,0.05487116,0.27958356100000004,2.2143919800000003,1.3507040469999998
AT1G02930,26.588127765000007,15.336681845,23.89553383,20.995181295,297.08258225,963.3974384,30.339257315,13.150863625,16.380641224999998,26.532450065,1520.2704765,546.5081285
AT5G01640,2.4193869065,2.9224727445,3.030834833,2.654945161,13.6390679155,8.485781493500001,3.2189423670000004,2.8684571880000003,3.3816502565,5.274076066,138.06852114999998,21.485085825
AT1G08803,0.025499116,0.5906179285000001,0.25736284800000003,0.4341866,0.472179322,1.4322005890000002,0.29530638099999995,0.6424358835,0.21948464,0.7874840980000001,0.327872913,0.8216729859999999
AT3G16530,2.904117383,2.4013723794999997,8.721312961499999,13.447708145,162.2083409,101.68510646,1.0036304435,0.491830461,0.7728713395,0.378720858,6.775866631,5.697753486
AT4G31370,0.0509364135,0.105469396,0.067437013,0.0705169845,0.2913755505,0.8813851585,0.07881691,0.0,0.05720871,0.1179788445,2.821081888,1.4875031124999998
AT5G28510,2.444824204,1.6822288505,2.095271109,2.9788515660000003,3.573980164,37.85159695,8.88034377,3.7063279335000003,5.010192158,7.1053771865,55.39792018,133.1304631
AT2G02010,0.6873015785000001,1.036463401,0.7495743134999999,3.675578704,9.533359447999999,1.6628471944999998,0.6856043064999999,1.07091218,1.1026520519999998,7.6354874185,37.20239676,2.7264703475000003
AT2G45130,0.4074294885,2.3337850735,0.4999786374999999,0.43196966200000003,1.7051357115,0.3032286265,0.4035511165,2.788985921,0.1692885805,0.8660819115,21.972519365,0.1649254605
AT1G44130,0.280119364,0.3945584680000001,1.30303019,1.6323780419999998,3.1575496985000004,2.4047150425,0.834636745,0.367529754,0.6035827595000001,2.497410501,15.078751835,4.5252198835
AT1G56060,0.12724830550000002,0.084852737,0.060457125999999986,0.628882708,1.477676521,1.0662104464999995,0.1082447355,0.0436256285,0.11207987,0.855894294,6.794579324,5.6957875855
AT3G60140,0.229430225,0.14573758550000002,0.507745809,0.476025067,1.211397595,2.6266348795,1.9721531235,0.298803222,0.66546657,2.3923304265,12.130569068,4.8084497355
AT4G28460,0.3310557775,0.1826545465,0.33639777950000005,0.7647438209999999,5.218737345,7.506013231500001,0.3684433525,0.16792633549999994,0.9164468675000002,0.908858815,17.43503449,6.971414695499999
AT3G28540,0.1528710585,0.0728687925,0.243403074,0.141772949,1.5971758275,0.443259276,0.3684433525,0.25638140449999997,0.5055281905,0.235957689,7.9256785525,1.042521765
AT1G02920,40.20697285,35.41278406,49.95272959,37.807296645,453.12541280000005,1516.129731,70.19188832500001,41.27476923,53.81802765000001,48.547308015,2077.8799255,898.46534305
AT1G63780,1.2476021254999998,28.26273931,26.5236751605,55.315714085,55.42133173,27.6657604025,58.02157193,29.229310907,64.04565510500001,29.960438444500003,28.864448376,26.7660613775
AT5G11210,1.0958438,1.062361547,1.66036763,1.8476238935,9.1056518525,11.5438017875,1.9105389769999999,0.6161311684999999,1.9660115565,2.7435558075,55.565953355,9.436323828999999
AT2G37870,1.3252740245,0.1217696975,0.623254744,0.7882494824999999,2.1132327635,22.50475993,1.91140416,0.8384278675,2.5609204075000003,4.738323829,15.05260933,67.16757144
AT2G26695,0.025499116,0.048900905,0.0472846375,0.2666910515,1.2679064765,1.004921891,0.0,0.0,0.028604355,0.023935356,0.0,0.0435569275
AT5G03985,0.25449661149999997,1.3840512215,1.1200842420000001,1.9188798575,12.6252373,2.366080476,0.26398524300000004,0.24202523550000002,0.40802737450000004,0.6326711265,0.259027936,0.3796459565000001
AT5G12030,0.30561848,0.4525479295000001,0.243403074,2.2018284575,13.230874475,0.6049172355,0.7862757899999999,0.32390412550000003,0.8405377555,15.1232821025,5.165560931,5.1428914045
AT1G02580,0.12737194300000002,0.28380758500000003,0.377489815,0.3137023745,1.711451345,1.096051186,0.1614204465,0.3543773965,0.5055281905,0.542023511,6.244895872000001,1.2697184755
AT2G01020,0.636241528,3.4819644860000003,31.171106702,27.841007253,25.96951508,1.9145407125,2.891612611,1.2167919245,11.2388699695,0.909543535,2.344721949,0.7529439809999999
AT1G71000,0.025499116,0.084852737,0.0201523755,0.1447288665,1.2357341944999998,0.023680668,0.1538471945,0.018524725,0.1050672195,0.6951385455000001,0.3600561330000001,0.34539127750000004
AT1G15520,0.12724830550000002,0.242574266,0.26974805150000003,0.43344762049999996,1.679113153,0.185851967,0.027534512,0.58028553,0.10974231949999999,1.4595362555000002,6.1267171575,0.8714680210000001
AT4G30430,0.28005754549999995,0.357641507,0.2960930285,0.28945773350000004,1.7950746299999998,0.4895939325000001,0.10635142199999999,0.29759941,0.33156451,0.461727761,13.475528299999999,0.8653397375
AT3G21781,0.025499116,0.0771851505,0.060457125999999986,0.16601759000000002,0.4874224835000001,1.1500859335,0.1082447355,0.03704945,0.0,0.258195109,0.727229345,1.2139049815
AT5G24770,7.981223285,0.3446924335,1.3169899635,6.3077877545000005,4.4529987835,234.06661090000003,16.3604778925,0.752380422,4.1359437345000005,5.811690487999999,22.682598185,379.11815515
AT1G08430,4.636759077,5.9523451430000005,9.063797668,22.354389725,214.97550595,20.20034723,0.24023735699999998,0.13624925300000001,0.0788004145,0.0478707125,0.0229483255,0.028016571
AT2G30540,0.07649734799999999,0.7574814609999999,0.2030983235,0.429013744,0.5152969115,3.3967363919999998,0.344695466,1.7862431515000001,0.2171470895,0.2111733645,0.09311257349999999,0.8216729859999999
AT3G03640,69.21955664000001,56.666475395,54.37208105000001,64.422517425,1035.413094,432.0470659,101.47867895,73.531897265,58.24499871,221.27307415,3035.0243515,806.0655492000001
AT2G36800,0.025499116,0.084852737,0.1348740255,0.07273392299999999,1.111605214,0.0468479965,0.273451808,0.0502018075,0.157600829,0.2077774925,0.9614689585,0.0
AT1G53540,0.25480570399999997,0.6687682085,0.540283388,1.6845622215,10.183730646499999,0.6074839320000001,0.8583846310000001,0.5408284575,0.935701022,11.095049749000001,4.3470590085000005,10.652952547
AT4G28350,0.382363102,0.6841033809999999,0.540283388,1.3458762265000002,3.2744371105,11.313155183,0.39597786450000005,0.6705015320000001,0.462898534,1.1422696,16.397360565,10.046560109
AT3G07255,0.025499116,0.129437284,0.0,0.095500605,0.5675079395,0.0231673285,0.055069024,0.018524725,0.11207987,0.3471447885,1.0880840225,0.121368533
AT1G08165,0.20362201649999997,4.510813746,0.127894139,0.71477658,1.2545151845,0.11737666050000001,0.46532820950000003,8.592865895500001,0.38176056950000004,3.0256862730000003,7.190255764500001,0.1649254605
AT5G07560,0.101872827,0.089169094,0.4263490225,1.057157472,4.280528425,0.3732439515,0.0,0.11772452800000001,0.13133402449999998,0.4206487935,0.21576982600000003,0.1276066405
AT1G24140,0.6875488525,0.905605146,0.9580779545,0.913167585,3.6323409155,4.1612582295,1.0122318255,0.8396316795000001,1.4406754595,1.3850190345,28.780847035,6.513847309500001
AT5G28520,0.331488507,0.0163003015,0.027132262,0.096978564,0.07823358600000001,6.264865061,0.10635142199999999,0.218128143,0.21948464,0.092345552,1.4452237955,13.776915515
AT1G18830,0.3816830985,0.7013688115000001,0.24261578949999998,0.3827414005,0.7104179100000001,0.488053915,0.293413068,0.1876548725,0.265005599,0.6095847385000001,15.82653387,0.6660497745
AT1G52030,0.050998232,0.0,0.040304751,0.047011323,0.044969459,1.166066511,0.16331375950000002,0.0251009035,0.05720871,0.14191420049999998,0.2321217985,2.0974099205
AT1G65890,0.1019964635,0.0608848485,0.060457125999999986,0.0477503025,0.044969459,3.2510590095,0.6038659529999999,0.0436256285,0.05487116,0.1410652325,0.0,4.1577206695
AT3G30720,0.025499116,0.365309093,0.262768165,0.264474113,0.31293434499999995,0.1405439885,0.850811379,0.8647325830000001,0.8732634585,1.030233532,0.710877372,0.8403873085000001
AT1G47510,0.254743885,0.129437284,0.5263236145,1.1358032315,2.2817370885,0.6754458995,0.23645073100000005,0.2300766895,0.3986771735,1.6920980719999998,10.2600892455,0.610016632
AT1G13520,2.0887020400000003,1.5264375785,2.467355607,3.3652878635000003,9.483262584,31.31635698,2.458470723,1.6989918940000002,2.9887556889999995,4.2799919410000005,83.62904884,32.604259995
AT3G21800,0.1019964635,0.0282842455,0.08758938799999999,0.095500605,0.20682633050000002,1.7503831145,0.0826035365,0.0,0.33857716000000004,0.212871301,0.4373374595,4.079250119
AT5G48400,0.40786221799999994,0.4511269590000001,0.7557669155,1.5787159035,6.8382319925,11.0614616655,0.24213067,0.2115519645,0.1144174205,0.46851950600000003,16.281299665,3.3052964424999995
