"","logFC","logCPM","PValue","FDR"
"19666",-1.34178675159172,4.20256779685157,1.8799518946882e-05,0.000433427466137247
"17403",-0.808856017847531,7.70942284013603,1.90916078629913e-05,0.000439665969367311
"14203",-0.849530034497301,6.45051858427791,1.9236489734445e-05,0.000441617817721338
"3512",-1.02512888775722,4.86760526162306,1.9259351418342e-05,0.000441617817721338
"8985",-0.7889573818984,6.53095302883494,1.92602909255183e-05,0.000441617817721338
"14781",-2.53688998355898,4.88584717858098,1.92627429539087e-05,0.000441617817721338
"13802",0.816364055480052,9.30131397909143,1.92999262037622e-05,0.000441974793803961
"14603",0.952928232080658,6.9886440752727,1.93387196938844e-05,0.000442367805078227
"16882",1.86730965495526,4.13781636208005,1.94969257685005e-05,0.000445488415604284
"8865",1.67141397612966,9.03225373501717,1.95667958058613e-05,0.000446585908738687
"620",-0.998404402802425,5.10020131103357,1.95948220529332e-05,0.000446726991061854
"14355",1.74005197343258,5.48549836537311,1.97577929378495e-05,0.000449940830266173
"7154",-1.49943624201644,3.38439754271693,1.99678990103492e-05,0.000454219727209835
"9127",-1.06112245841578,4.8625885825831,2.01699966900054e-05,0.000458252005136663
"19455",1.01771929339218,8.47914045262251,2.01899783192241e-05,0.000458252005136663
"14835",-0.709465141583552,5.94124517941638,2.02178873110488e-05,0.000458299000651998
"1231",-0.93852375819766,5.27060180314715,2.02368702977386e-05,0.000458299000651998
"18868",0.757205003414144,7.25470022957351,2.03164909406339e-05,0.000459593185548631
"6763",-0.801997511500344,6.0953501512912,2.06026465002799e-05,0.000465551514840578
"11296",0.969407896680967,5.28510904591593,2.0713522800307e-05,0.000467540332523486
"9252",-1.06213033609414,4.9327596587393,2.10383569850669e-05,0.000474348842717329
"7219",-0.6784675344419,7.07895059754203,2.14343285433393e-05,0.000482744513999217
"3627",0.703869355621136,8.36616667705256,2.15468633049178e-05,0.000484576497457916
"12269",0.845421996103386,9.75226019537453,2.15630617450711e-05,0.000484576497457916
"18421",-1.0854668536535,5.11261661708636,2.18455080441404e-05,0.000490239326605601
"3663",-1.02019368803837,5.28361449315725,2.18629958857852e-05,0.000490239326605601
"12068",-0.884686538794541,6.66177675132771,2.19261401749461e-05,0.000491116721333677
"17632",3.94246830108315,5.86832403029246,2.22512354282129e-05,0.000497694743884009
"1935",-0.83068792850993,5.56760871722619,2.2268493430507e-05,0.000497694743884009
"16609",-0.701578574727415,8.17713297609542,2.26638557229996e-05,0.000505978001676138
"11007",-0.828837954067333,6.9462669422996,2.28558696825351e-05,0.000509708326071803
"3115",-0.909884674684057,5.5672633777584,2.311835400405e-05,0.000515000369698063
"2181",-2.48557014145035,3.19225317368542,2.31593592911547e-05,0.000515352445597511
"10430",0.696656476356841,8.18042821814518,2.31887881618813e-05,0.000515446432511384
"3774",-0.946748080704338,5.62760375014297,2.35534250555551e-05,0.000522983216488709
"18512",-1.20976007144513,4.58352566628313,2.40219898579203e-05,0.000532808777217429
"3709",-1.05131648335452,4.98490991102106,2.40657453792214e-05,0.000533200967502793
"8470",0.865305987455446,6.90205472769476,2.40971586659342e-05,0.000533319150128089
"19519",-1.89661438985319,2.99777077751979,2.41979648838731e-05,0.00053497122364887
"5893",-0.834928997533759,5.13354121141874,2.42334936928881e-05,0.000535178127450931
"15104",-0.836700553634373,5.32334398066419,2.4260283072083e-05,0.000535191789454259
"9441",0.766728067249253,6.93036239603233,2.43158907570403e-05,0.000535840480583485
"11250",1.12793169970046,5.20061948649795,2.45381465759512e-05,0.000540156186736493
"14100",1.65852668662734,5.02117501537782,2.48100661976043e-05,0.000545554681441945
"18225",-0.738386140654231,6.93415320026346,2.50678690892587e-05,0.000550592172336841
"20085",-0.876240126055623,5.68683976281328,2.50930026708037e-05,0.000550592172336841
"18829",-2.36915020600995,2.453298430435,2.52314606894689e-05,0.000552447438664996
"18920",-1.97235415805365,3.13456814487456,2.52315847292473e-05,0.000552447438664996
"4335",1.51114449423446,5.43348783589095,2.55361128626264e-05,0.000558517120899156
"8837",-2.22621841204712,3.56613656483101,2.56079572957259e-05,0.000559490092625635
"20077",1.737654356638,6.15421836429098,2.58322740333287e-05,0.000563788691549169
"9741",-1.36730367763916,2.78356409697766,2.59385192456805e-05,0.000565503964364783
"2047",-0.802043561699628,6.35696596197026,2.60738909131246e-05,0.000567849913922682
"19079",-0.862651177471375,5.07371049079658,2.62575215577303e-05,0.000571240761548494
"10141",-0.978417698409207,4.71494016767669,2.62904754495762e-05,0.000571349864977506
"60",-0.787813953456788,5.02948604101896,2.74265357344074e-05,0.000595406216314895
"5478",-0.785559178586395,6.41050321631981,2.75676287962681e-05,0.00059783457994028
"7599",3.15727746052906,3.81984172335885,2.76437467283243e-05,0.000598850233680331
"19319",-0.889764706826103,4.95982907183334,2.81014071933326e-05,0.000608120399051483
"6767",-1.17972591366296,4.30132998452845,2.86370086206492e-05,0.000619055841746592
"11945",1.59438284835082,6.86558087378138,2.8992732493552e-05,0.000626083822062449
"10476",-1.02891259032714,8.81613239901256,2.9321862806566e-05,0.000632523306323075
"5275",-0.824573216717956,6.46765153499047,2.9786293118049e-05,0.000641864799013807
"16970",-0.83073576669142,6.31066928553395,3.05167799163754e-05,0.000656913841357764
"11213",2.17122077909351,4.63496218930531,3.12894667773648e-05,0.000672838691479612
"6187",1.03006675896621,8.49368200796224,3.1374670200788e-05,0.000673962190762726
"19652",1.08028362732454,6.53917246252056,3.14409049890522e-05,0.000674676292787111
"11739",-0.785844082705044,5.85597457943409,3.25113795354224e-05,0.000696915840146108
"1174",0.865866652330521,6.32217182027229,3.27760992722971e-05,0.000701854691223534
"14477",-0.939889322007772,5.43134710389214,3.29628324491789e-05,0.000705114982830239
"4467",-0.66602311263125,6.87548100860422,3.30617022623554e-05,0.000705226225802059
"13530",-1.41331861904541,3.63516671025628,3.30618464581054e-05,0.000705226225802059
"3696",1.30429163466986,4.91958673722611,3.3071489024165e-05,0.000705226225802059
"1274",0.87377231664148,6.91365238753999,3.33152711332569e-05,0.000709684681953232
"9205",0.810834489377419,7.77084657970142,3.34363581990737e-05,0.000711522919012547
"4381",-0.801267577951485,5.27975626833635,3.35021413954842e-05,0.000712181695985085
"1060",-0.516057678421028,9.2451672536781,3.42214923444814e-05,0.000726718087689142
"1970",-1.01009417674461,6.00525366420747,3.5228820469273e-05,0.000747333380286963
"28",-1.3796943908147,4.80228037758558,3.56461423394305e-05,0.000755402705535081
"18681",-3.34700907683978,2.03323961671617,3.61000265868324e-05,0.000764229341305096
"10600",-0.716065101828247,5.97386191437875,3.62374248338115e-05,0.000766344713393429
"16495",0.990296488094345,7.30003410963573,3.73116805288429e-05,0.00078824779629632
"7767",-0.937711903081274,7.71828842679111,3.74879209054013e-05,0.000790718511230665
"12490",-0.732302100446669,5.9986030736883,3.75434165867244e-05,0.000790718511230665
"10428",-0.875359067131588,5.39931583412789,3.75446295552555e-05,0.000790718511230665
"18917",0.922202108822515,7.1216186713347,3.80468375122825e-05,0.000800471015561911
"4840",0.886918107040077,6.19654206693619,3.81514557721397e-05,0.000801847143412392
"4010",-1.67588965345322,2.95811519149681,3.82537948066127e-05,0.000803172591165533
"17312",-1.02188221625756,6.77387173589461,3.87404755849826e-05,0.000812556641756814
"16468",-2.52869303716338,3.18971974366755,3.89010582905836e-05,0.000815088772584461
"15000",-0.983584866532735,5.25487465473731,3.97569877989313e-05,0.000832170317797488
"13865",-1.22319500908735,3.905568619603,3.9952204226382e-05,0.000835401407392139
"14704",-1.1585166485959,4.0715642471912,4.03267648905199e-05,0.000842086026546778
"18230",-1.19561438866717,4.28461268521282,4.03542447929507e-05,0.000842086026546778
"13578",-1.20568102678706,6.65583927453568,4.08749361675092e-05,0.000851554791344295
"351",-0.929499116127201,5.0873987726232,4.08912863129632e-05,0.000851554791344295
"18682",-1.94103737727364,2.84613558765225,4.10574615708386e-05,0.000854145563706663
"8386",-0.769199501235979,4.75949538321749,4.12534372186351e-05,0.00085735039748078
"12213",0.859888072694271,8.35567793679577,4.23854431644048e-05,0.00087961525250489
"9091",2.08622054726418,4.27781065610398,4.24107891916783e-05,0.00087961525250489
"4530",0.678605362802831,9.79026111164132,4.25111990843764e-05,0.000880447207938609
"3254",0.804571257105933,9.34505814968047,4.25370093615328e-05,0.000880447207938609
"16069",-2.20308194966403,2.29802013485871,4.27213225604996e-05,0.000883368095411747
"564",1.01402427522705,5.74446041297491,4.29249984022598e-05,0.000886683047804255
"10413",-1.21773493360888,8.040209115515,4.31923001777963e-05,0.000890556296400688
"11873",-0.979255137164914,5.81913656914237,4.31996012728353e-05,0.000890556296400688
"2449",0.858083084919311,9.5742401543933,4.33033516326047e-05,0.000891796113682544
"8380",-0.730459510893973,5.29306504214015,4.35601591614029e-05,0.000896182348944356
"5513",-3.81990801645124,2.93592283726458,4.36988739713029e-05,0.000898132635892607
"6979",-0.646281832677947,7.8145763857508,4.40002714593139e-05,0.000902757931251316
"4758",1.41169295669795,10.1851904445368,4.40122081886338e-05,0.000902757931251316
"16964",-1.34376897901481,3.55044403375449,4.42674723350424e-05,0.00090708397720603
"19544",0.717123606099949,5.16853554685078,4.48806660678279e-05,0.000918728349436517
"10345",-0.761754285331937,5.8013805776546,4.50162339813166e-05,0.000920581984917925
"17373",-0.563151269722949,8.21306078911214,4.56053752534111e-05,0.000931698225706551
"13209",1.31795610279882,7.7411160558827,4.57602895390389e-05,0.000933930060951442
"4987",-0.78080911752457,5.54805565839144,4.6240041268066e-05,0.000942780502424677
"4973",1.21466821346285,5.79782329468656,4.63524469027817e-05,0.000944131015101479
"8361",-1.03108038609344,4.96706585673543,4.66719540568185e-05,0.000949692995484516
"15477",-1.32729531794216,7.88131505816411,4.69446803410231e-05,0.000954292955242467
"7318",0.924140918195392,6.4579216709951,4.7130917670633e-05,0.000957127374741257
"17755",-1.00599359188757,4.99167685549389,4.74719377000414e-05,0.000963096355124847
"8457",1.1740035759805,5.14571305010237,4.75331928060878e-05,0.000963383342799302
"10987",1.76178294858123,4.57811603166532,4.78178699879429e-05,0.000967808216790214
"8824",-0.877094868216665,6.36165154123735,4.78461666100199e-05,0.000967808216790214
"13448",0.825903055863823,8.53375423223584,4.79320723541261e-05,0.000968280938506556
"14237",-0.593790156929754,8.17031816129724,4.79755972327601e-05,0.000968280938506556
"15406",-2.58975996755637,2.04484835909796,4.80115829655573e-05,0.000968280938506556
"5621",1.77466452169724,5.04496193148511,4.82062388914596e-05,0.000971248852542216
"10926",-1.40988146092854,4.12045204727878,4.87405502099178e-05,0.000981047491922065
"19019",-0.797526376512296,5.71852703129041,4.89416089447928e-05,0.000984125764917417
"11675",-0.490742355218123,8.02763551255771,4.91248228597959e-05,0.000986839516191382
"4418",-0.712384658192459,6.42067287223856,4.93040635320084e-05,0.000989468203365626
"7878",-0.634284369207584,7.55278696731913,4.95286665965412e-05,0.00099300120774438
"800",0.699418578847036,8.45811076658785,4.9664228018758e-05,0.000994743842295398
"8473",-0.615174333128888,8.37197941519561,5.13076987648486e-05,0.00102541858405631
"17615",-0.886719454284137,5.36258121727527,5.13174091860156e-05,0.00102541858405631
"14714",0.954780680850824,7.81462934822458,5.13759376508154e-05,0.00102541858405631
"20282",1.08849607040595,6.94283425924354,5.13962859979326e-05,0.00102541858405631
"13480",-0.90543408365936,5.07804333780201,5.20194231094631e-05,0.00103683937874125
"18084",-0.816581660332227,5.52663803664953,5.2103294802943e-05,0.00103749988190865
"5170",-0.681984439359767,6.90619966639831,5.2322234306241e-05,0.00104084600346559
"4518",-0.574959291814121,7.96669025542986,5.24673007774458e-05,0.00104271749358481
"2533",1.21569411849325,6.96763016680307,5.25309874923801e-05,0.00104296960603803
"10283",-1.08478617269106,4.54573005658697,5.27822694650858e-05,0.00104590113326328
"13958",-0.851156014036268,5.33373882270449,5.28061942928292e-05,0.00104590113326328
"14795",1.84549467298955,4.78358105946308,5.28320719149618e-05,0.00104590113326328
"11342",-0.71402973009867,7.60784020703941,5.29829448872419e-05,0.00104787352315677
"10024",-0.629450632911778,7.29795699982885,5.32619514102549e-05,0.00105237382255045
"2797",-1.04364558651128,5.01601755760493,5.57429448501417e-05,0.00110033129554575
"5501",0.706621107520971,5.78733106668675,5.61957284531735e-05,0.00110819927373905
"3303",1.23022347438943,5.03255220403271,5.69946554835204e-05,0.00112287158442967
"4942",-0.824923701183301,5.45172085437091,5.72996855710857e-05,0.00112765437189688
"8102",0.854573679607357,8.5921263975808,5.7347703998668e-05,0.00112765437189688
"7700",-0.548880053576685,8.05059514362437,5.74096595211059e-05,0.00112778822017927
"8944",0.728701614950688,8.84076232795023,5.76885898702672e-05,0.0011319505417889
"18765",0.776857122435952,8.9088690980224,5.77322452364705e-05,0.0011319505417889
"6356",1.81115223632308,4.34290944481728,5.77912260079645e-05,0.00113202162055831
"4442",-0.944805581712365,6.04717733560906,5.79715443870791e-05,0.00113446706479978
"14446",0.747726222925262,8.0001561135864,5.80286805213217e-05,0.00113449953791685
"15392",1.62161122901772,3.51808328922524,5.87194466153473e-05,0.00114581362908765
"3288",-1.60034664329096,4.45311668313031,5.87194466153473e-05,0.00114581362908765
"8135",-0.98944598449711,5.05539493049372,5.93748701230746e-05,0.00115749865969197
"11704",-1.2352016065744,5.72072166761492,5.97841290446687e-05,0.00116424820959146
"8071",-0.973261275824295,5.27079549253944,5.9834956884138e-05,0.00116424820959146
"9342",1.03562223818874,5.76901669647093,6.06429678683279e-05,0.00117884856740238
"8321",-1.08445196984314,4.44495109999299,6.07905247622065e-05,0.00118059471166868
"2562",-0.636512463421744,7.18614482058888,6.09997895299085e-05,0.00118353481583172
"681",-4.74582970804647,2.08007979116535,6.12381333845011e-05,0.00118703301205028
"17687",-1.05667432901172,7.04890116779072,6.15784591211886e-05,0.00119249951612529
"14405",-1.90135033770732,3.72493658613842,6.24541136097923e-05,0.0012083127940589
"8770",-0.832679059888769,4.92521576123268,6.25178587596973e-05,0.001208329740718
"15181",-0.95616454358005,8.22001511630635,6.26103821363319e-05,0.001208329740718
"1899",-0.724654450765098,5.88669146328852,6.26322506191236e-05,0.001208329740718
"18503",0.715689648509225,8.20860950030185,6.27722581345099e-05,0.00120988942398749
"14818",1.79900746566402,6.76855918279805,6.40882151777265e-05,0.00123409039584229
"16479",0.908910898581202,5.11615974518345,6.59153396497686e-05,0.00126807967623497
"8106",-1.67055155095849,3.16617862721963,6.62971564942468e-05,0.00127422636307081
"2948",-3.07939089181008,2.6715398696693,6.64033207306284e-05,0.00127506845909986
"3388",2.53674667206585,5.26273017141676,6.67277505128353e-05,0.00127889643672679
"7185",2.36403654343637,4.21930067143884,6.67277505128353e-05,0.00127889643672679
"18729",-0.947797267300685,4.65637753120008,6.68747374685365e-05,0.00128051346557263
"20265",-0.8905422546866,4.5859372394502,6.72222381941943e-05,0.00128388090157457
"18382",-0.872284004344395,5.4059820309711,6.72222381941943e-05,0.00128388090157457
"2367",-0.814007150110955,5.97500387800216,6.72389459944434e-05,0.00128388090157457
"10947",-0.511218509280095,8.33414681243309,6.75088143158028e-05,0.00128783139249829
"10380",0.806060144473741,8.63741547118197,6.80199255329117e-05,0.0012963722992992
"16660",-0.842819455091717,5.15755720122231,6.8156406304907e-05,0.00129773978260589
"5917",0.737599879215866,7.90308771343483,6.82185949291606e-05,0.00129773978260589
"10924",-1.50797810743615,3.89288902426855,6.85435958432988e-05,0.0013027105343824
"3564",1.15651388514409,7.47187583029389,6.89231193347773e-05,0.00130870732627316
"9770",2.1176798124339,3.90064512028102,6.94955921393084e-05,0.00131713147289051
"10881",-1.949262640277,2.4654173681865,6.94955921393084e-05,0.00131713147289051
"9819",1.08259128361606,5.33849555955437,6.96976109753679e-05,0.00131973717078359
"1892",-0.902681950992928,6.10102300040869,7.06835761785636e-05,0.00133716848552417
"251",0.930366987310817,8.55804152803974,7.11136904372346e-05,0.00134406189412333
"19526",-0.789588221670191,5.64762873585232,7.2340383974751e-05,0.00136598416646691
"18810",-0.890515650147322,7.26166768243566,7.31735712103004e-05,0.00138044237200244
"5198",0.781451480474163,8.93775460884357,7.33413605724456e-05,0.00138233255641153
"7546",0.702255475328966,8.71228766193904,7.37361751776701e-05,0.00138849427475447
"11513",-1.12319557320456,4.8041783870949,7.51995634509375e-05,0.00141344767699602
"18615",-1.1075721184982,4.71084650368705,7.51995634509375e-05,0.00141344767699602
"14126",0.770715253097712,7.30238599713774,7.60183998597601e-05,0.001427526425282
"897",-0.984325057317939,4.84446710901027,7.6148047797749e-05,0.00142864915363667
"5546",-0.756667771144225,6.46041617215259,7.68471774566472e-05,0.00144044434371076
"2002",0.935437125231538,5.96947492168295,7.70374773849703e-05,0.00144221198128808
"8441",0.931593621700611,7.00831792975232,7.70825278996514e-05,0.00144221198128808
"19874",1.29323569970857,4.59403279367133,7.83429317277896e-05,0.00146352617497348
"850",0.710024818120984,9.24402114296463,7.83648489777978e-05,0.00146352617497348
"2209",1.57259485390497,4.58315182784105,7.85849806336388e-05,0.0014655354716477
"648",-0.524716922630541,10.2160236660703,7.86157658874098e-05,0.0014655354716477
"3775",1.27984766455675,4.7341308648289,7.9132123764314e-05,0.00147261708439584
"2794",0.778125403513392,8.36908541146743,7.91396662958937e-05,0.00147261708439584
"17274",-1.0483146056094,4.29982235463176,7.9566543629846e-05,0.00147921437930032
"2607",0.734620117487896,6.76990563693622,7.97591372427222e-05,0.00148144809865002
"10435",-1.25193367995637,4.55883781675227,7.99486139511923e-05,0.00148361992314145
"14945",-0.7328989742327,5.67831247082084,8.06129545341784e-05,0.00149459194943241
"16407",-0.825409376936486,5.55016266508882,8.08342031705909e-05,0.00149733646271611
"11202",-2.78376591887082,3.25536968328251,8.2418700222208e-05,0.00152530535705353
"4346",-1.73544137018525,3.33366819222667,8.27943245067859e-05,0.00153087155168515
"2205",-0.79132225827926,5.19682361812811,8.42049902009105e-05,0.00155554837363019
"14438",0.84126888377947,6.87408292179176,8.45346923779422e-05,0.00155934996168236
"9408",0.84580913073503,8.18068379798027,8.45632815406231e-05,0.00155934996168236
"19813",0.997795925260013,6.51481597452065,8.56665436776781e-05,0.00157827100739506
"14707",0.948820443068736,6.72287580653802,8.66892214892998e-05,0.0015956338844612
"5073",-1.74486826327825,8.3119881810389,8.67650307834159e-05,0.0015956338844612
"839",0.785080671706757,8.9028994425386,8.69416763390126e-05,0.00159744589499803
"14410",-1.99502867778317,3.82421533233121,8.79125045502775e-05,0.00161383367868328
"39",-2.71099201969505,2.43514415525788,8.85132474975449e-05,0.0016234044047756
"3378",-1.0309503020942,5.78238195674793,8.88901117157769e-05,0.00162885554174519
"14448",-1.52534181219473,3.84267774579857,8.92034485381904e-05,0.00163021494424128
"8711",-1.45557203242342,3.49988765798098,8.92034485381904e-05,0.00163021494424128
"2655",-1.4503012261766,3.81081360106803,8.92034485381904e-05,0.00163021494424128
"12036",-0.719205718636244,6.13118979718688,8.93891247601254e-05,0.00163214964405765
"14437",-1.58674033196506,3.01019550932184,8.97186540937141e-05,0.00163670515273546
"5383",-0.784630703355092,6.78142221689366,9.01656617472925e-05,0.00164339374575056
"17497",0.999659035668536,5.25317288771359,9.09794753624573e-05,0.00165675001884439
"19797",-0.844304077709105,6.44993174097088,9.13131274454216e-05,0.00166134649133352
"3442",-0.921049185092359,5.40421701336269,9.18285726912031e-05,0.00166775693742016
"3807",-0.917324476468508,5.0251113253719,9.18285726912031e-05,0.00166775693742016
"3591",-0.716878506796686,4.92096248808254,9.25091651611975e-05,0.00167862682124799
"19541",0.794265751459803,5.99566155881642,9.34032300463872e-05,0.00169334756600055
"7946",0.816995904944109,6.81335318387255,9.3711460545939e-05,0.00169743079553982
"6975",-1.17292477183698,4.18271780538363,9.43095158199475e-05,0.00170575872290894
"10075",0.765284795091373,7.57548668191644,9.43380496630811e-05,0.00170575872290894
"19457",0.81361969930513,8.98098623122542,9.5023707318541e-05,0.00171663852885527
"6882",1.46980079830994,7.27616594723476,9.51449827555956e-05,0.00171731235423824
"7802",-0.828310804869021,5.51375825289918,9.60164126046613e-05,0.0017315129080823
"8937",0.915446655162187,7.01010043367904,9.62595613466314e-05,0.00173427176665983
"4231",-0.835567257099237,5.22899739353486,9.6339008651617e-05,0.00173427176665983
"1009",-0.812735179470285,7.05729880848099,9.65918108955518e-05,0.00173729334460337
"1437",-0.980202700907191,5.14089965829816,9.67015754985089e-05,0.00173773920821134
"917",-0.697771583162695,7.09116950182108,9.89971457291139e-05,0.00177742899926284
"624",-0.679786305881382,7.16638821034064,9.9928995435939e-05,0.00179258592689908
"11015",-0.969295556827986,5.13168083798261,0.000101959685107478,0.00182741065771071
"16401",-0.697210357560655,6.56761520376612,0.000102863390014453,0.00184199328003115
"11749",0.665789323713819,8.9314116973464,0.00010339789868058,0.00184994490640233
"16380",-0.835705220518084,6.63332197741346,0.000103889982136205,0.00185712424360611
"7262",-0.809151874722594,5.28671627438504,0.000104253074586938,0.00186198722733877
"19068",2.70924890417393,3.07242751089602,0.000104417288329119,0.0018632927978451
"19374",-1.35429912644241,3.26669236370538,0.000104602787532964,0.00186497559289373
"2259",-0.722541192365184,6.26810392470616,0.00010563796834807,0.00188143044372209
"10891",-0.736080136622977,5.74457839245681,0.000105709710505461,0.00188143044372209
"12814",-0.64054988169649,8.20112842136902,0.000106592535360953,0.00189549334620129
"19253",1.89182183167711,3.49934306322294,0.000107164474734422,0.00190314796614704
"7620",-1.11843683361704,4.24096755256774,0.000107209117701779,0.00190314796614704
"11057",1.27076406360985,5.40994188774044,0.00010880097887861,0.00192973115183658
"16418",-1.39126246031222,7.67440661682429,0.000109379007541297,0.00193830217003424
"11631",0.566671158094873,8.90557958167231,0.000109715198584583,0.00194257645978763
"5664",0.707646201005517,7.15443542123832,0.000109973035423136,0.00194545724429337
"6316",0.902248175375329,5.53213629487061,0.000110392174810704,0.0019511840750898
"17065",0.77178242591687,6.01948853244602,0.000110828587783551,0.0019572060623261
"19096",-0.785489414291977,6.13411404325255,0.000111055018822347,0.00195951262719327
"6753",-0.755326886441633,5.36572899016395,0.000112312345299031,0.00197855245385727
"18214",-0.950353046590915,5.47687167572575,0.000112327598969599,0.00197855245385727
"7643",-1.98215978424204,2.51855831341632,0.0001133139542777,0.00199249386498621
"5888",1.93114946000874,4.18311909532513,0.0001133139542777,0.00199249386498621
"16974",-0.881472587521762,4.58568150064251,0.000113597859036913,0.00199576994613821
"8673",-0.766671127346586,5.58633317358568,0.000115298273971097,0.00202390532421368
"7194",-0.70504996777353,7.57365335557199,0.000117239412968232,0.00205464179948013
"11809",0.88989555796675,6.30211489345406,0.000117250219070578,0.00205464179948013
"8026",-1.0681630496669,5.13680199882736,0.000118933661941125,0.00208235735162329
"11924",0.836936674709642,8.50138264722048,0.000119667255611962,0.00209340921921696
"15447",3.37401731601993,2.88730318476468,0.000121710049675646,0.00212550855325957
"6135",3.14553895272796,3.16317619371054,0.000121710049675646,0.00212550855325957
"1716",5.11265830639432,2.11916073162564,0.000122422072765988,0.00213534832077624
"3441",-1.00905002133716,4.35575509710746,0.000122482326663596,0.00213534832077624
"6487",-1.35611977289298,3.15839555198691,0.000122853000011415,0.00213998624381042
"2437",2.40826335014072,3.72622293519394,0.000125447874613976,0.00218332683902623
"4144",-0.796737760886637,5.96702136380174,0.000126159923573365,0.00219367421693495
"7701",1.02964720044629,6.31051127715027,0.000126256946373224,0.00219367421693495
"7645",-0.771132371307893,6.7764860491913,0.000126540091363368,0.00219672739251347
"14912",-1.02523810644424,4.57699255772067,0.000129298204094714,0.00224186753262862
"6068",-0.602997956393053,8.3261232129565,0.000129414645656811,0.00224186753262862
"11839",1.19067489233388,5.30280249660861,0.00012946922034398,0.00224186753262862
"9056",1.04639593709879,6.59690208295994,0.000130377153814297,0.00225463905444818
"13490",0.703772288983938,6.7794255059421,0.000130427286132626,0.00225463905444818
"3724",0.870441599624569,6.43800401516414,0.000130712632468733,0.00225645452719009
"19327",0.674708886958777,7.78211641377069,0.000130752988494878,0.00225645452719009
"5053",-1.12638478478796,4.24961570515275,0.000131530376478645,0.00226795632292436
"11284",-1.25117283183308,4.69712819896712,0.000133086174105509,0.00229284941908818
"16534",0.661305703688936,7.67813793845367,0.000133210052027919,0.00229305182152436
"4256",0.799139532478986,6.49406312770942,0.000134483142780923,0.00231301957095869
"5988",-0.656146628044969,6.52305084369689,0.000134794686049288,0.00231642968883019
"13868",-0.771547502742009,5.92383135551019,0.000135138275929292,0.00231994833836574
"12759",-1.21376089449293,4.188207594445,0.000135292271248961,0.00231994833836574
"4348",-0.870091657340601,5.25114855019264,0.000135339773480212,0.00231994833836574
"15291",-0.854511822972802,4.95612774596468,0.000136193020272331,0.00233098637226863
"6847",-0.839625596522359,5.40554508185762,0.000136211673098338,0.00233098637226863
"20396",-0.851240338420497,6.32743848775913,0.000136635524935135,0.0023357721467221
"13054",-1.01460331062533,5.47115858288244,0.000136719768196888,0.0023357721467221
"463",0.699108692836881,6.56573727152337,0.00013806931592539,0.0023568593578249
"11460",0.998748001510777,5.02458692111409,0.000138203034615457,0.00235717436020525
"14780",-0.675614532906384,5.70815976523174,0.000141486690229106,0.00241116901265435
"16679",-1.07335142268907,4.51369163801111,0.000142187286405405,0.00242109076352251
"783",-0.759012804515446,6.20042353238222,0.000143542504120703,0.00244213328558102
"5804",-1.07934112259657,7.08733421123107,0.000144360566945421,0.00245400963760088
"17344",0.571751381398734,8.74966683537145,0.000144573462482495,0.00245558746492277
"5569",-0.803985131779825,5.45191639383038,0.000145077863947868,0.00246182829512571
"4944",-0.759267510808411,6.67415846238741,0.000145181658871472,0.00246182829512571
"12258",-4.28018878606415,1.50902469964981,0.000145513146295379,0.0024654050055845
"8223",-0.986663893108356,4.97964272375022,0.000146470892094937,0.00247957760210386
"14716",0.63195621251668,8.12765820298252,0.000149474688438081,0.0025283353007103
"10698",1.85347269003929,5.73229472655323,0.000150662487162814,0.00254632054750376
"10661",0.791054102562332,7.41184995780253,0.000152034636635941,0.00256738919835259
"17276",1.5678091870752,8.93141754317184,0.000153377986830572,0.0025879371540307
"11660",0.787308645788434,7.6936035787403,0.000153618867505321,0.00258986466651592
"9239",-1.4800113313503,3.3510203097118,0.000154425811479128,0.00260132441906769
"1390",-0.797178120806744,5.92361607219374,0.000154653212255048,0.00260301085647386
"17793",-0.973147757066241,4.07937756431862,0.000155376698073482,0.00261303739769959
"4653",1.58934768040387,4.88091332974971,0.000155932494987986,0.00262022968159763
"474",2.97799522394795,2.99086240962758,0.000157382171300184,0.0026402505357578
"1027",2.75009203889372,3.36135102537388,0.000157382171300184,0.0026402505357578
"13568",1.26725839095632,5.02610044025286,0.000157589732350823,0.00264074884573709
"18827",-0.572128243289549,7.52038750759611,0.000157670138906845,0.00264074884573709
"2594",0.957641572008956,6.37449024739044,0.000158676127102767,0.0026554229126445
"12865",-1.17903212532116,3.3360589342715,0.00015978800768282,0.00266966074927587
"9465",1.16521723299103,4.77293044934361,0.00015978800768282,0.00266966074927587
"20079",0.891699560902588,7.99371697620871,0.00016162138684156,0.0026980876415591
"6458",-2.68574261872555,1.97026988652949,0.000161962882407854,0.00269883930971892
"10473",0.762639742493745,8.31849606323563,0.000161996314927594,0.00269883930971892
"16664",-0.743959782976076,6.38501708411648,0.000162062331165518,0.00269883930971892
"16788",0.727413979840709,5.297354278234,0.000162344233560396,0.00270133407348259
"8263",-0.644784231130816,7.26259378444712,0.000162627166926003,0.00270384192165591
"18213",0.794747861041507,6.7701019706262,0.000163900139307915,0.00272279272855148
"5957",-0.763937839688328,4.85505957643954,0.000165339035441612,0.00274446694381572
"11112",0.634354490428255,7.6965852593752,0.000165951401016222,0.00275239752699248
"9366",-0.728813161837358,6.60570377710154,0.000166391284321209,0.00275691031047541
"9724",1.12346481650051,5.46159943608553,0.000166493116549493,0.00275691031047541
