atID,hp6,lp6,hp5,lp5,al,fe
AT1G01710|wt,29.416922355,29.370358135,27.849652855000002,28.471004020000002,34.3034177,32.647473655
AT1G01715|wt,4.839268361,4.644004655,4.5393252015000005,4.612707567,5.3839661355,4.433039040000001
AT1G01720|wt,17.984263024999997,14.551881269999999,18.116679025,24.42049875,31.019030745000002,52.277297385
AT1G01725|wt,8.6073883975,7.5823218595,7.3042427305,7.14938544,5.0368417285,9.561097934
AT1G01730|wt,31.375285165,27.131586374999998,26.65278986,28.42842657,26.886138350000003,34.95585895
AT1G01740|wt,8.6851839335,8.830179894,8.520470817500001,8.138840164000001,8.452336940999999,6.7517581804999995
AT1G01750|wt,55.046654675,61.837342910000004,82.029388095,82.00989455499999,51.623622975,89.43583766
AT1G01760|wt,2.9038082905,3.6142437115000003,3.0331966875000003,4.3922888595,3.0970052585,2.9374965380000004
AT1G01770|wt,7.411402689000001,9.811951614,8.3390994385,10.091713078000002,9.3338710705,8.161371838500001
AT1G01780|wt,30.209064045,32.72502938,41.9153874,37.030131850000004,38.805946094999996,32.58207838
AT1G01790|wt,22.670907595,22.509110065,22.858420945,23.600645405,20.029387655,16.048329109999997
AT1G01800|wt,99.0962049,94.05580541500001,96.056344905,88.882354345,78.49128529000001,119.7965302
AT1G01810|wt,1.24822031,0.848071526,0.796071666,1.0210891595,1.098973947,1.148032576
AT1G01820|wt,63.815351344999996,66.70987557,63.634570365,64.655812715,76.876323925,82.69793964
AT1G01830|wt,20.91041769,20.695969515,21.30028408,19.718658035,15.38404568,17.720416415
AT1G01840|wt,0.7130479685,0.804452108,0.7759192910000001,0.8763602930000001,0.957749936,1.6906345765
AT1G01860|wt,1.426281392,3.591294398,3.122149293,6.0914889885,6.7940225575,2.7608846794999997
AT1G01880|wt,1.24822031,0.8763557715000001,0.8557415075,0.9042998315,1.169965965,1.662333855
AT1G01900|wt,3.4901025015,3.7513485819999994,3.7734292595000003,4.8014918390000005,2.5727808185,3.5614743869999996
AT1G01910|wt,60.867221224999994,54.611618809999996,56.793515235,62.00680996,62.339151445,65.17165568
AT1G01920|wt,38.86034155,47.823937435,37.082542375,41.572322435000004,37.56581766,23.14034341
AT1G01930|wt,13.726776125,15.833305034999999,14.655770095000001,16.321877415,15.13763959,12.96772189
AT1G01940|wt,23.991545235,21.008677525,19.48489005,21.20380691,19.133274005,22.04679186
AT1G01950|wt,32.064070385,31.983580995,34.24782598,36.857919065,34.31386528,22.672443845
AT1G01960|wt,123.77820445,155.1007115,134.02580315,154.9337883,139.1271102,89.86775955
AT1G01970|wt,5.323257015499999,4.678535516,5.266385285,4.6854414900000005,5.1213909485,4.8340703739999995
AT1G01990|wt,18.86857204,20.7390262,18.970375705000002,18.352232065000003,18.741346055,18.987231555
AT1G02000|wt,19.153018699999997,20.722779345,23.726441975,22.718059345,22.596516485000002,22.249785199999998
AT1G02010|wt,8.839167725,9.886294825499998,9.238294837,11.7223298,9.958647915,6.357467316499999
AT1G02020|wt,6.952604058,7.7088103105,6.414389074,6.8517989324999995,6.705935509000001,6.129387408
AT1G02030|wt,3.1320021455,2.037484257,2.062627853,1.9981229139999999,0.9460446035,1.1011845795
AT1G02050|wt,10.7966650775,11.984610485000001,9.777685261,9.5979525015,10.402026875,6.5057113950000005
AT1G02060|wt,4.9160748015,9.015167091999999,6.000530932,9.254690949,5.6017377735,3.7977677255
AT1G02080|wt,126.2318687,157.46916265,133.1596156,176.02618155,139.69074849999998,82.86194232
AT1G02090|wt,56.64654622,51.264184485,52.760466949999994,54.351840275,53.808580915,60.64396103
AT1G02100|wt,42.833629065,46.920878725,45.647830299999995,43.01384095,43.589541505,41.653582385
AT1G02110|wt,25.999793545,31.445001415,24.244892745,26.059244245000002,25.62404977,14.300512695
AT1G02120|wt,82.184202935,97.77560026,89.993993625,93.98037979,87.27173021,69.593870665
AT1G02130|wt,48.87117042,42.82266539,45.74140094,44.620810325,49.946928944999996,59.829511159999996
AT1G02140|wt,153.77857735,137.00179355,135.08091789999997,132.3569352,125.11374974999998,173.781
AT1G02145|wt,28.21988573,31.136528045,29.989741075,30.42211561,30.515037815,26.967951875
AT1G02150|wt,24.297349175,24.454476395,21.36693381,21.7776912,21.22739396,20.556003529999998
AT1G02160|wt,19.10022773,16.83732817,17.250126885,18.787157645,14.652829,21.96028262
AT1G02170|wt,37.258100905000006,40.358157235,36.287046645,35.02711945,44.44994504500001,35.016768285
AT1G02180|wt,2.9798110904999997,3.586924595,3.3889595580000003,3.02438493,3.302145629,4.243593698
AT1G02220|wt,28.38632494,24.771956605,17.459523485,16.512281325,20.115526449999997,21.32976548
AT1G02230|wt,3.334696885,2.053784559,3.1618781115,2.891479735,1.6402934175000001,1.590265173
AT1G02260|wt,34.58372284,40.478559405,34.990103375000004,36.20535844,34.475722149999996,24.027375300000003
AT1G02270|wt,22.409610954999998,21.58243242,20.32982092,20.752168165,22.03810198,21.160920765
AT1G02280|wt,17.981666645,15.348263395,16.204353865,14.205345535,16.120486149999998,15.007785634999998
AT1G02290|wt,11.94591803,12.265629575,11.03894181,11.376254005,11.122298245,9.0874845775
AT1G02300|wt,3.005619299,3.7523137104999997,3.606017655,3.7613308945000004,3.3632841845,4.390878156
AT1G02305|wt,63.054457885000005,65.173142245,69.32032477999999,66.039974195,87.29663407,110.60323065
AT1G02310|wt,2.064068383,1.0925760505,1.9239230795,2.2875806475,4.3678554489999994,8.029108339499999
AT1G02330|wt,47.497989085,41.72236831,43.765680865,37.78291032,40.903245195,35.690607105
AT1G02335|wt,41.38623767,32.77768391,35.34450303,34.95856661,38.14301315,37.078526395
AT1G02340|wt,3.7437336535,3.3994978490000003,4.9927008095000005,4.072816331,2.3687322925,4.685312956000001
AT1G02350|wt,1.1964184384999998,1.0230584865,0.9836356469999998,1.1672959855,1.5494285635,1.2643825569999998
AT1G02360|wt,76.23456343,70.68505857,76.21632604,61.47737555,93.193520675,160.89313705
AT1G02370|wt,19.10016591,16.12534294,17.482037715,19.069822875,17.861663795,14.635635415
AT1G02380|wt,3.284996841,4.230759786,5.553136573,5.667648101000001,4.210462342,4.6982134975
AT1G02390|wt,6.646120119,6.2375202525,7.2507654905,6.7187520554999995,5.2122558015,7.0539601285
AT1G02400|wt,14.287200304999999,10.910371885,12.79860242,10.79082941,11.641298899999999,16.550243185
AT1G02410|wt,25.109611774999998,23.261363484999997,24.274492535,23.18166344,25.758198125,27.52910115
AT1G02420|wt,4.6366354405,4.9589918725,4.4679517645,4.92552928,4.2931596915,4.877838334
AT1G02430|wt,1.2223502835,1.2109945195,0.8355891320000001,0.8323048880000001,4.116225569,3.305093757
AT1G02460|wt,16.01934745,15.520248075,13.787537709999999,12.45765612,10.986795751999999,8.19737265
AT1G02475|wt,5.092714058,4.7576509245,5.351612819,4.387257685,4.881300490999999,5.7103221390000005
AT1G02500|wt,925.2329697499999,784.69844015,751.88361505,659.1935663500001,646.8836358000001,819.4669779999999
AT1G02520|wt,39.16070546,40.83177766,32.232271409999996,35.765401685,148.09261884999998,90.1113298
AT1G02530|wt,0.5854905705,0.916623961,0.7759192910000001,0.9799896725,0.872274781,0.6533052500000001
AT1G02560|wt,71.877646545,64.333247595,70.080181345,63.04327601,67.07089451,75.42520677
AT1G02570|wt,4.3309551420000005,5.0793405995,8.7265069255,8.939652298,5.5393414635,10.152601287500001
AT1G02575|wt,1.349907682,1.2838633125,1.544858695,1.3847587749999999,1.028741954,2.0664452245
AT1G02580|wt,0.127371943,0.28380758500000003,0.377489815,0.3137023745,1.711451345,1.096051186
AT1G02610|wt,2.3691304965,2.952687248,3.8330991014999993,3.520362443,3.4028639455,4.5401489134999995
AT1G02640|wt,9.5015265545,9.2554621525,10.5777990295,8.268789441000001,9.713761872,10.058459012499998
AT1G02650|wt,1.01860463,0.804452108,1.0596271155,0.74049918,1.406518593,0.7742752854999999
AT1G02660|wt,3.6421081010000003,2.7450996840000004,2.9176877525,3.6642106485,4.897469587,5.776230749
AT1G02670|wt,1.0696646805,1.6170276440000002,1.141023902,1.3399643905,1.861436974,1.119731854
AT1G02680|wt,13.904837205,12.980912589999999,13.324033075,12.60889412,12.3732756,14.557339605
AT1G02690|wt,67.92590176499999,61.099085415000005,60.414174275,66.14306742,67.809117325,57.009837559999994
AT1G02705|wt,1.960650094,1.036007559,1.7541496205000002,1.478042442,1.3407503635,1.3539718345
AT1G02720|wt,24.27092278,22.659164009999998,20.62533802,19.855997105,18.451324645,14.56613343
AT1G02730|wt,54.971084605,51.41885029,53.993228020000004,57.869419054999995,50.240252749999996,41.255765205
AT1G02740|wt,9.778802267,8.268355498,9.787919967,10.626148095000001,8.6339007375,10.2447572595
AT1G02750|wt,11.25651462,11.917076625,13.18071027,11.0150846945,14.559089957,17.176207339999998
AT1G02780|wt,1441.687337,1241.7009894999999,1293.806553,1282.216609,1133.3227809999998,1328.3884054999999
AT1G02810|wt,59.800585645,65.00089033500001,65.997333345,72.55075908,87.097338455,64.11013235
AT1G02816|wt,16.325893209999997,13.843916895,17.84771826,19.226972715000002,12.63416483,24.320203025
AT1G02820|wt,1.248158492,0.710966656,0.6488124365000001,0.784554585,0.3696091365,0.329475991
AT1G02840|wt,147.8561061,169.851708,144.0179733,154.80923410000003,150.4926512,131.71417945000002
AT1G02850|wt,9.8825914655,14.9635448295,8.8251183025,24.071578155,34.78347537,24.060497249999997
AT1G02860|wt,37.53852936,31.960175835,32.693155284999996,30.21471517,32.0973023,23.98412068
AT1G02870|wt,42.86246638,37.606675765,35.781768365000005,34.29463792999999,38.564073289999996,39.589435625
AT1G02880|wt,39.193437335,37.533297685,39.437797090000004,39.125233335000004,42.73326991,51.08549685
AT1G02890|wt,120.43707845,143.3966643,128.54120790000002,139.1379032,122.53930985,83.381756225
AT1G02900|wt,149.03054905,131.49612381,128.4294822,89.95477758999999,70.7541887,127.47960160000001
AT1G02910|wt,14.030972779999999,13.653487864999999,13.715482665,12.015482429999999,13.232919119999998,10.5851474945
AT1G02920|wt,40.20697285,35.41278406,49.952729590000004,37.807296645,453.12541280000005,1516.129731
AT1G02930|wt,26.588127765000003,15.336681845000001,23.895533829999998,20.995181295000002,297.08258225,963.3974383999999
AT1G02950|wt,14.210702959999999,10.406536953,13.169112349999999,11.274841565,10.679085197,12.32358969
AT1G02960|wt,18.640810915000003,19.856074865,20.090354275,21.319685004999997,20.99563692,15.678232255
AT1G02970|wt,7.283845291,5.687223959000001,7.1639633875,5.5867854034999995,6.1105531415,4.5133882095
AT1G02980|wt,1.5792760874999998,1.483274002,1.5875253,1.62055437,1.2383460885,0.7753019640000001
AT1G02990|wt,20.32424711,23.827906634999998,21.620571589999997,24.163586685,21.61241217,16.953975335
AT1G03000|wt,18.66878277,23.98517232,18.811307205,23.33599904,21.499822610000002,17.550031685
AT1G03010|wt,2.8010700049999997,3.1175670765,3.4556092865,2.8877848375,3.286902468,3.1779636494999997
AT1G03030|wt,21.367299945,21.07235087,20.849164655,21.234105065,20.157386289999998,20.0827694
AT1G03040|wt,84.29457134500001,79.36534486,76.69357909499999,75.062595015,83.65926213,51.689320345
AT1G03060|wt,75.33773718,97.752839545,77.61528872,99.938174625,71.64289486999999,44.955418054999996
AT1G03070|wt,5.3241224745,4.0212954105000005,4.489573033,6.589541757999999,5.4092286695,6.532985438
AT1G03080|wt,150.14141475000002,159.6288442,148.01292545,177.47417865,124.7213241,91.03206404
AT1G03090|wt,19.557975445,21.175434165,19.39042645,22.57213588,21.31581283,20.838185245
AT1G03100|wt,5.399321634,5.862666761,5.6492804175,6.0524647575,6.97297446,4.838757486
AT1G03110|wt,28.856498170000002,29.095236710000002,29.009936175,29.183563659999997,32.46809967,29.808091989999998
AT1G03130|wt,1.32422311,1.061396418,3.8646380434999994,0.9844235490000001,1.6897266405,0.629624582
AT1G03140|wt,56.94283011,54.189741229999996,54.42498236,54.213731655000004,53.624142935,53.345940415
AT1G03150|wt,23.94110337,20.498595975,21.3801063,20.39441038,22.30067717,30.428409405
AT1G03160|wt,11.181624554999999,12.097345075,11.858996600000001,12.118970125,12.903483855,10.128987678000001
AT1G03180|wt,6.749414771,5.5635240034999995,6.7104821029999995,6.898810256,6.893814938999999,6.918549533499999
AT1G03190|wt,13.21772108,14.886064175000001,13.5512202,15.847188625,16.93069644,13.61480001
AT1G03200|wt,0.6622970109999999,1.3226570855,0.9867847855,0.9307614105,1.0584682515,0.5873966395
AT1G03210|wt,51.898023355,57.03650324,55.91704542,52.40351235,38.49780733,44.986396465
AT1G03220|wt,544.67381835,530.8846864,455.97973515,420.91837825000005,617.51145905,787.6476617999999
AT1G03230|wt,81.77430071,73.889622425,65.014580085,63.96411675,62.643848765,70.50527461
AT1G03250|wt,28.345588575,29.294298455,24.595567325,25.350237825,29.6170723,31.353629575
AT1G03260|wt,11.84132519,13.632871205,12.927965454999999,11.93757565,13.7636251,12.57997032
AT1G03270|wt,4.813521971,4.518427887,5.0415600165,5.3297010855,5.0701058560000005,3.994980216
AT1G03280|wt,45.74145556,44.398406275,46.906619315,46.09441889,46.597961985,43.03290902
AT1G03290|wt,32.2676924,36.356271295,35.58969203,34.475860155,40.098590509999994,33.966025075
AT1G03300|wt,2.3178231719999998,3.169363368,2.634767212,2.2648139655,3.4630765654999998,2.9725377295
AT1G03310|wt,10.341637373000001,11.227235915,11.204778845,10.977255058,11.507316455,9.947242426999999
AT1G03330|wt,40.497354085,38.205121615,39.77676808,40.230596719999994,32.074651665000005,50.861701705
AT1G03340|wt,5.831322961,3.9805179335,6.2702789835,6.199410563000001,4.4694996995,5.015815626
AT1G03350|wt,53.13051187,49.26782665499999,52.58875434,51.418805434999996,49.067744415,50.539814809999996
AT1G03360|wt,28.954414614999997,27.669389440000003,26.25199853,25.88629248,25.508088295,24.515875495
AT1G03365|wt,19.482405375,25.060885335000002,21.051687045,26.429423,20.789736525,16.33365792
AT1G03370|wt,42.83882182,45.837953965,44.251805405,44.352499635,43.38717894,33.44909004
AT1G03380|wt,33.720523825,41.317488929999996,40.580923944999995,40.031152805000005,36.882514150000006,33.67005026
AT1G03400|wt,1.222288465,0.8351224529999999,1.054221799,0.38200242100000004,0.7841877325,1.5470105525
AT1G03410|wt,8.76471039,5.9767688725,5.8973015245,5.007869936500001,4.968461605,6.463483453
AT1G03430|wt,13.931387234999999,13.048044050000001,13.12014747,13.600849145,13.78855581,17.593286305
AT1G03440|wt,3.769294588,5.210198854,3.7052049625,3.722306664,4.0783317685,3.9491588980000003
AT1G03457|wt,21.568078315,20.473100225,16.08511986,16.540676480000002,13.2056388,15.75170684
AT1G03470|wt,8.710435775999999,8.9299119615,8.755319435,8.2652362255,7.9020899425,7.912691298
AT1G03475|wt,42.509249685,42.07558657,41.65487541,38.27016176,40.07881406,40.71758208
AT1G03510|wt,2.190265774,1.9986370384999999,1.9951908404999998,2.048829135,2.23474985,1.9712092145
AT1G03520|wt,8.9912969615,8.040607117,8.39719471,9.729977036000001,9.1321026195,10.2875655985
AT1G03530|wt,32.83120751,36.721017655,30.283472250000003,34.819435639999995,34.91800926,25.045778130000002
AT1G03540|wt,1.0697264985000001,1.981371608,1.275897928,2.1876461655000004,1.0926583134999999,0.9117392375
AT1G03545|wt,3.3616796445,3.701991835,2.9510126165,3.5144506074999997,3.6645131975,2.6657157275000003
AT1G03550|wt,16.426591485000003,20.258247475,21.33969587,20.958232324999997,20.150904745,19.228413175
AT1G03560|wt,10.6191603605,12.11511979,10.1242120675,12.096203445,11.491741475,9.764470495000001
AT1G03590|wt,29.38678685,28.77349359,31.370231625000002,33.93730519499999,30.655667715,34.787460519999996
AT1G03600|wt,1.095349252,1.005793056,3.780985079,0.9381512055,1.7714980555,1.8044178615000002
AT1G03610|wt,20.54465184,19.995458945000003,25.77306523,23.478055355,17.444805125000002,23.900624415000003
AT1G03620|wt,2.2151467055,1.360083334,1.444884103,1.50672096,1.4163720555000001,1.5635044689999997
AT1G03630|wt,0.9687191310000001,0.21525515,3.318949338,0.071255964,1.9476721540000002,0.3958979405
AT1G03650|wt,4.8117910535,4.286872436,3.8432281275,4.1248588285,4.2015348135,4.089635829
AT1G03660|wt,1.1464711205,0.7838354485000001,1.3223952804999999,0.7412381594999999,2.7888664975,4.6801795625
AT1G03680|wt,10.060467095,7.7266384745,10.394536052,7.5136523535,9.261621297000001,13.218835004999999
AT1G03687|wt,13.394113064999999,14.517403855,13.54402896,13.572028945,13.48395488,14.693776880000001
AT1G03700|wt,2.6488789495000002,4.11290405,2.2844096585,2.1171291805,1.6456831154999998,9.213588007999999
AT1G03730|wt,12.40360393,13.836705145,13.764341875,12.059537835,13.216915929999999,18.734444295
AT1G03740|wt,68.379693095,76.81944208,69.49818244000001,76.13615172,56.902877895,65.621031095
AT1G03750|wt,10.36670376,9.9903432515,9.9909126115,10.003318902,9.2474699805,7.534313953
AT1G03760|wt,16.780735455,18.47963778,16.19758533,16.713344890000002,15.823292695,10.706563814999999
AT1G03770|wt,12.757809720000001,14.110807999999999,13.24421086,14.227373235,14.274624155000001,8.976848387
AT1G03780|wt,22.94904877,23.088709175,23.3521013,21.60783703,23.885484025,17.541952375
AT1G03790|wt,0.560609639,0.3446924335,1.0456673425,1.1026908364999999,0.9172442405,2.3135857475
AT1G03800|wt,1.502469648,2.160674926,1.9712077175,1.7726730315,1.9145739364999999,1.1984739475
AT1G03820|wt,26.748231585,25.281340249999996,26.065221835000003,25.444432720000002,20.58948812,14.90344363
AT1G03830|wt,20.373514425,23.567048364999998,19.68100849,22.661299605,17.60523833,12.8194778095
AT1G03840|wt,14.773043515000001,15.89531535,17.585843054999998,20.844571170000002,20.004291035,17.056777320000002
AT1G03850|wt,21.033462335000003,17.343146805,18.960822614999998,15.426445335,15.825144564999999,54.886210495
AT1G03860|wt,125.78237275,115.70700405,114.50097295,119.42856855,112.43319185,104.96042422
AT1G03870|wt,141.98299585,154.7730111,170.13378215,135.3536945,118.55341669500001,135.24715195000002
AT1G03900|wt,126.87388924999999,125.45421029999999,127.01833505,119.74206805,125.91781035,145.9985543
AT1G03905|wt,19.15221506,17.08223509,18.84080132,17.23578398,17.78544799,16.226927265
AT1G03910|wt,76.299099915,80.9341695,72.71054188,78.58088219999999,76.92780178999999,51.515543414999996
AT1G03920|wt,7.9984387215,9.2276337485,10.227335799999999,9.987800335,8.373011508000001,7.714072905
AT1G03930|wt,24.197083624999998,22.73634916,23.38170109,21.90556522,22.15988136,20.977702555
AT1G03940|wt,0.8664753935,0.4261939415,0.4116019645,0.508398482,0.9954778264999999,0.304768645
AT1G03950|wt,19.432148965000003,18.25489168,22.539708005,18.15619968,15.50261905,19.10378271
AT1G03960|wt,15.127805675000001,15.31032786,15.36965769,16.742023405,16.834275975,13.30387129
AT1G03970|wt,19.814141155,17.173334445000002,19.07349944,18.189312075,17.89357378,20.531229125
AT1G03980|wt,5.729821045,4.364513428,5.0632869615,3.65031172,2.9999906815,3.115648415
AT1G04000|wt,14.311710325,12.40898106,11.95739662,10.821724865,12.876867180000001,12.405478875
AT1G04007|wt,0.38186855399999997,0.7493045875,0.35193212250000006,0.8683732005,0.6366480875,0.678012596
AT1G04010|wt,12.76133337,15.30992546,16.1068468,14.799637885,16.391822955000002,15.45425906
AT1G04020|wt,20.83497125,17.708402454999998,17.63076584,18.48795149,18.31363846,15.001692615
AT1G04030|wt,25.135976345,29.353092704999998,27.171451984999997,23.926140880000002,27.179033945,22.06913369
AT1G04040|wt,468.27995475,537.3504611999999,437.2224917000001,401.67661775,293.58032255,244.75745539999997
AT1G04050|wt,7.5389600869999995,7.4969598355,7.4305623,8.304118773999999,7.366920196,5.497709468
AT1G04053|wt,1.9349037040000001,3.0116418385,2.8339291115,2.6791898020000002,2.5898758500000003,3.0219524225
AT1G04070|wt,18.51547898,14.259547859999998,15.479655635,15.300646575,12.995440555,21.847526015
AT1G04080|wt,130.7037021,161.63407675000002,127.77929594999999,144.42024845,133.42555320000002,97.14562581999999
AT1G04090|wt,1.01860463,1.237348507,0.896046258,1.0512456365,1.1088274095,1.2170212215
AT1G04100|wt,7.3864599395,7.4068790575,8.600293034,7.609891938,11.3383839235,10.845567785
AT1G04103|wt,0.840419911,0.6054972595,0.885235624,0.8558105495000001,0.7211973075,4.7759289124999995
AT1G04120|wt,198.4457937,266.2464762,223.86340715,256.3266414,220.63389165,116.433921625
AT1G04130|wt,17.26614594,16.770143259999998,15.56047649,16.657465809999998,17.6017005,15.551481370000001
AT1G04140|wt,99.58346994499999,121.383372645,104.77865650000001,115.21320970000001,118.23940635,94.10454570499999
AT1G04150|wt,1.069788317,0.95785728,1.2324440385,0.7382822415,0.8453262875,0.8618112054999999
AT1G04160|wt,22.111534329999998,27.221667155,31.55700832,37.633889260000004,29.752837085000003,19.271667795
AT1G04170|wt,199.33962275,183.69618455,184.62681679999997,175.43970405,191.82313315,170.1752004
AT1G04180|wt,12.88567621,9.047821141,11.429604115,9.804188921000001,12.54237404,8.469733859
AT1G04183|wt,32.85701572,32.359157555,33.9011935,32.885917875000004,23.97297696,38.24836433
AT1G04187|wt,1.1974693525,1.474641287,1.4658237625,1.381063878,1.2716102155,0.7505946175
AT1G04190|wt,70.72313901999999,66.60848046999999,67.65806555500001,66.69063181,69.40375078,66.55803494999999
AT1G04200|wt,53.32887932,60.43975471500001,57.519106425000004,58.969265085,66.566708815,48.26499775
AT1G04210|wt,61.324041660000006,62.306005635,59.92815541,68.07274860000001,60.1806174,48.143514375
AT1G04220|wt,28.71036533,31.677949560000002,25.531236725,23.960022825,48.997774715000006,59.05077306
AT1G04227|wt,0.9171645325,0.563298812,0.7495743135,0.899126975,0.9020010789999999,0.772735267
AT1G04230|wt,14.387836765,16.81944656,14.87272252,15.4462561,14.669329915,13.17872748
AT1G04237|wt,3.1313839605,5.8880556195,4.2478502045,3.7313160995000003,3.134899059,3.069313758
AT1G04240|wt,9.5518447815,9.887876131,11.83973718,7.713379635999999,10.1660683605,18.23677105
AT1G04247|wt,1.1459147545000001,1.187482473,1.0743741745,1.176163739,2.329152532,2.266737751
